min F=2; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)],freq [kT],freq*cos(angle) [kT]
1.600000000000000000e+01,0.000000000000000000e+00,-2.756373999999999800e-01,9.612617000000000000e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.188513999999999900e+03,8.199617000000000200e-01,8.224289999999999700e-01,5.052636999999999800e-01,2.589985000000000200e-01,7.700000000000000000e+01,1.794637000000000000e-02,2.535602999999999900e+04,9.883758999999999700e-01,0.000000000000000000e+00,1.188513999999999800e+00,1.142472983286435100e+00
1.600000000000000000e+01,0.000000000000000000e+00,-2.756373999999999800e-01,9.612617000000000000e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.188701000000000000e+03,-8.152519999999999800e-01,8.235247000000000000e-01,8.503982000000000000e-04,-2.261767000000000100e-01,3.500000000000000000e+01,1.794637000000000000e-02,2.393424000000000200e+04,9.877002000000000300e-01,0.000000000000000000e+00,1.188701000000000000e+00,1.142652739223575700e+00
1.600000000000000000e+01,0.000000000000000000e+00,-2.756373999999999800e-01,9.612617000000000000e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.188193000000000000e+03,-8.177617000000000400e-01,8.171576999999999900e-01,5.045600999999999600e-01,2.597750999999999800e-01,7.700000000000000000e+01,1.794637000000000000e-02,2.762733000000000200e+04,9.883910999999999700e-01,0.000000000000000000e+00,1.188193000000000100e+00,1.142164418282039000e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.193134000000000000e+03,8.186978999999999800e-01,-8.190570999999999800e-01,-5.058337000000000500e-01,-2.442620000000000100e-01,3.400000000000000000e+01,1.793830999999999900e-02,2.541677999999999900e+04,9.899997999999999900e-01,0.000000000000000000e+00,1.193133999999999900e+00,1.140999718701200200e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.193296000000000000e+03,8.174641999999999700e-01,-8.201403999999999900e-01,-1.925824000000000000e-03,2.379441999999999900e-01,7.500000000000000000e+01,1.793830999999999900e-02,2.473468000000000000e+04,9.879898000000000300e-01,0.000000000000000000e+00,1.193296000000000100e+00,1.141154640071666600e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.192505000000000100e+03,-8.189784000000000000e-01,-8.201039000000000000e-01,-5.051069999999999700e-01,-2.432611000000000100e-01,3.400000000000000000e+01,1.793830999999999900e-02,3.002543999999999900e+04,9.867025000000000400e-01,0.000000000000000000e+00,1.192505000000000100e+00,1.140398203009699700e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.193106000000000000e+03,-8.162272000000000400e-01,-8.222732999999999800e-01,-3.589922999999999700e-04,2.400661000000000000e-01,7.500000000000000000e+01,1.793830999999999900e-02,2.581568999999999900e+04,9.845736000000000500e-01,0.000000000000000000e+00,1.193106000000000000e+00,1.140972942168033500e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.193301999999999900e+03,-8.181802000000000200e-01,8.195940999999999900e-01,1.213909000000000000e-03,-2.384652999999999900e-01,3.400000000000000000e+01,1.793830999999999900e-02,2.449827000000000000e+04,9.884442000000000000e-01,0.000000000000000000e+00,1.193301999999999900e+00,1.141160377900202000e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.192881000000000100e+03,-8.186023999999999500e-01,8.173392000000000400e-01,5.055507000000000200e-01,2.444937000000000100e-01,7.500000000000000000e+01,1.793830999999999900e-02,2.735208000000000200e+04,9.884983000000000500e-01,0.000000000000000000e+00,1.192881000000000100e+00,1.140757773597941700e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.193358999999999900e+03,8.165183999999999800e-01,8.207778000000000000e-01,1.983512000000000000e-04,-2.397825000000000100e-01,3.400000000000000000e+01,1.793830999999999900e-02,2.425191000000000000e+04,9.865097000000000400e-01,0.000000000000000000e+00,1.193358999999999800e+00,1.141214887271291900e+00
1.700000000000000000e+01,0.000000000000000000e+00,-2.923717000000000100e-01,9.563047999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.192556000000000000e+03,8.203021000000000300e-01,8.229971000000000400e-01,5.053161999999999900e-01,2.426152000000000000e-01,7.500000000000000000e+01,1.793830999999999900e-02,2.987713000000000100e+04,9.871221999999999500e-01,0.000000000000000000e+00,1.192555999999999900e+00,1.140446974552253600e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.198215999999999900e+03,-8.197233999999999900e-01,8.171920000000000300e-01,1.075306000000000000e-03,-2.515034999999999900e-01,3.300000000000000000e+01,1.792983000000000100e-02,2.586136999999999900e+04,9.855625000000000100e-01,0.000000000000000000e+00,1.198215999999999900e+00,1.139571134729113500e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.198162000000000000e+03,-8.210882999999999900e-01,8.197828999999999800e-01,5.077089000000000200e-01,2.295329999999999900e-01,7.400000000000000000e+01,1.792983000000000100e-02,2.621254000000000100e+04,9.863060999999999600e-01,0.000000000000000000e+00,1.198161999999999900e+00,1.139519777677233700e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.198005000000000100e+03,8.189657000000000200e-01,8.175386999999999500e-01,1.697829000000000100e-03,-2.510185999999999800e-01,3.300000000000000000e+01,1.792983000000000100e-02,2.788702999999999900e+04,9.846850999999999800e-01,0.000000000000000000e+00,1.198005000000000200e+00,1.139370461804175600e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.197905999999999900e+03,8.183783999999999500e-01,8.199528999999999800e-01,5.049584999999999800e-01,2.268647000000000000e-01,7.400000000000000000e+01,1.792983000000000100e-02,2.769850999999999800e+04,9.886534999999999600e-01,0.000000000000000000e+00,1.197905999999999900e+00,1.139276307209062100e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.198420000000000100e+03,8.179929999999999700e-01,-8.198130999999999600e-01,-5.054556999999999500e-01,-2.273806999999999900e-01,3.500000000000000000e+01,1.792983000000000100e-02,2.454154999999999900e+04,9.879991000000000200e-01,0.000000000000000000e+00,1.198420000000000000e+00,1.139765150258437800e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.198446999999999900e+03,8.177651999999999700e-01,-8.190083000000000200e-01,-1.542876000000000100e-03,2.516201000000000100e-01,7.600000000000000000e+01,1.792983000000000100e-02,2.384173000000000000e+04,9.904817000000000200e-01,0.000000000000000000e+00,1.198446999999999800e+00,1.139790828784377700e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.197681000000000000e+03,-8.204898000000000500e-01,-8.220703999999999800e-01,-5.045711000000000500e-01,-2.258419000000000100e-01,3.500000000000000000e+01,1.792983000000000100e-02,2.997111000000000100e+04,9.856466999999999900e-01,0.000000000000000000e+00,1.197681000000000000e+00,1.139062319492895700e+00
1.800000000000000000e+01,0.000000000000000000e+00,-3.090169999999999900e-01,9.510564999999999700e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.198193000000000000e+03,-8.172622000000000500e-01,-8.208273999999999800e-01,-6.137843999999999800e-05,2.535912000000000200e-01,7.600000000000000000e+01,1.792983000000000100e-02,2.559677000000000000e+04,9.853288999999999500e-01,0.000000000000000000e+00,1.198193000000000100e+00,1.139549260429239000e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.203830999999999900e+03,-8.188853000000000400e-01,8.187060000000000400e-01,1.325762000000000100e-03,-2.652911000000000000e-01,3.200000000000000000e+01,1.792095000000000100e-02,2.561752000000000000e+04,9.876861000000000100e-01,0.000000000000000000e+00,1.203830999999999900e+00,1.138244572382301100e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.203781999999999900e+03,-8.209573000000000000e-01,8.209851000000000200e-01,5.060189000000000500e-01,2.111636000000000100e-01,7.200000000000000000e+01,1.792095000000000100e-02,2.550061000000000100e+04,9.843296999999999700e-01,0.000000000000000000e+00,1.203781999999999900e+00,1.138198241972096800e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.202993999999999900e+03,8.176234000000000000e-01,8.199109000000000000e-01,1.242276000000000100e-03,-2.657623000000000100e-01,3.200000000000000000e+01,1.792095000000000100e-02,3.151713000000000100e+04,9.853925000000000000e-01,0.000000000000000000e+00,1.202993999999999900e+00,1.137453173334524600e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.203175999999999900e+03,8.172599000000000400e-01,8.182654000000000300e-01,5.055990999999999700e-01,2.116522000000000100e-01,7.200000000000000000e+01,1.792095000000000100e-02,3.059950000000000000e+04,9.842014000000000000e-01,0.000000000000000000e+00,1.203176000000000000e+00,1.137625257715283700e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.203500000000000000e+03,8.213260999999999500e-01,-8.228159000000000400e-01,-5.062790000000000300e-01,-2.108135999999999900e-01,3.700000000000000000e+01,1.792095000000000100e-02,2.764200000000000000e+04,9.865834999999999500e-01,0.000000000000000000e+00,1.203500000000000000e+00,1.137931605733777800e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.203692000000000000e+03,8.158263000000000000e-01,-8.224097000000000200e-01,-1.014572000000000000e-03,2.667911000000000000e-01,7.700000000000000000e+01,1.792095000000000100e-02,2.687704999999999900e+04,9.843834000000000200e-01,0.000000000000000000e+00,1.203692000000000000e+00,1.138113145300292800e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.203423000000000000e+03,-8.184070000000000000e-01,-8.185993999999999800e-01,-5.055129999999999900e-01,-2.114620000000000100e-01,3.700000000000000000e+01,1.792095000000000100e-02,2.865083000000000200e+04,9.855496999999999700e-01,0.000000000000000000e+00,1.203422999999999900e+00,1.137858800803456700e+00
1.900000000000000000e+01,0.000000000000000000e+00,-3.255681999999999700e-01,9.455185999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.203491000000000000e+03,-8.191304000000000400e-01,-8.185807000000000500e-01,-1.337649999999999900e-03,2.652390000000000000e-01,7.700000000000000000e+01,1.792095000000000100e-02,2.798959999999999900e+04,9.835154999999999900e-01,0.000000000000000000e+00,1.203491000000000100e+00,1.137923096066597600e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.209598999999999900e+03,8.160758999999999700e-01,8.216963000000000500e-01,2.666338999999999900e-04,-2.807860999999999800e-01,3.100000000000000000e+01,1.791167999999999900e-02,2.818477000000000000e+04,9.844467999999999600e-01,0.000000000000000000e+00,1.209598999999999900e+00,1.136651254410014000e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.209428000000000100e+03,8.222878000000000100e-01,8.230918999999999900e-01,5.078823000000000100e-01,1.957392000000000000e-01,7.100000000000000000e+01,1.791167999999999900e-02,2.909916000000000000e+04,9.855167000000000200e-01,0.000000000000000000e+00,1.209428000000000200e+00,1.136490566971859900e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.209135000000000000e+03,-8.126360000000000200e-01,8.242597000000000400e-01,2.495835000000000100e-03,-2.795680999999999900e-01,3.100000000000000000e+01,1.791167999999999900e-02,3.136350000000000000e+04,9.860158999999999500e-01,0.000000000000000000e+00,1.209135000000000100e+00,1.136215237033969500e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.209121000000000100e+03,-8.201859999999999700e-01,8.218883000000000200e-01,5.052522999999999900e-01,1.936795000000000000e-01,7.100000000000000000e+01,1.791167999999999900e-02,3.194729999999999900e+04,9.860276000000000000e-01,0.000000000000000000e+00,1.209121000000000100e+00,1.136202081337278400e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.209422000000000000e+03,-8.211564999999999600e-01,-8.201408000000000000e-01,-5.067800000000000100e-01,-1.957127999999999900e-01,3.800000000000000000e+01,1.791167999999999900e-02,2.939802999999999900e+04,9.850923000000000300e-01,0.000000000000000000e+00,1.209422000000000000e+00,1.136484928816134900e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.209428000000000100e+03,-8.175095999999999500e-01,-8.204850999999999700e-01,-1.469837000000000100e-03,2.792412000000000200e-01,7.800000000000000000e+01,1.791167999999999900e-02,2.980150999999999800e+04,9.822764000000000500e-01,0.000000000000000000e+00,1.209428000000000200e+00,1.136490566971859900e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.209039000000000000e+03,8.183318000000000500e-01,-8.195607000000000300e-01,-5.050848000000000000e-01,-1.943182000000000000e-01,3.800000000000000000e+01,1.791167999999999900e-02,3.198286999999999900e+04,9.871174000000000300e-01,0.000000000000000000e+00,1.209039000000000000e+00,1.136125026542373900e+00
2.000000000000000000e+01,0.000000000000000000e+00,-3.420200999999999900e-01,9.396925999999999900e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.209063000000000100e+03,8.150893999999999600e-01,-8.193376999999999500e-01,-1.189947999999999900e-03,2.791118000000000200e-01,7.800000000000000000e+01,1.791167999999999900e-02,3.185827999999999900e+04,9.875245000000000300e-01,0.000000000000000000e+00,1.209063000000000000e+00,1.136147579165272900e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.215792999999999900e+03,-8.179716000000000200e-01,8.196687999999999800e-01,5.506038000000000400e-04,-2.932290000000000200e-01,3.000000000000000000e+01,1.790202000000000100e-02,3.181566999999999800e+04,9.819320999999999700e-01,0.000000000000000000e+00,1.215792999999999900e+00,1.135040547472312200e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.216165000000000000e+03,-8.216398000000000300e-01,8.210659000000000200e-01,5.075714000000000100e-01,1.796150000000000000e-01,6.900000000000000000e+01,1.790202000000000100e-02,2.933952999999999900e+04,9.853161999999999800e-01,0.000000000000000000e+00,1.216164999999999900e+00,1.135387839390969300e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.215353000000000100e+03,8.137098999999999900e-01,8.216611000000000300e-01,1.906465000000000000e-03,-2.926772000000000300e-01,3.000000000000000000e+01,1.790202000000000100e-02,3.361180000000000300e+04,9.852058999999999700e-01,0.000000000000000000e+00,1.215353000000000100e+00,1.134629772084653700e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.216188000000000100e+03,8.184320000000000500e-01,8.201547999999999600e-01,5.052079999999999900e-01,1.777351000000000100e-01,6.900000000000000000e+01,1.790202000000000100e-02,2.784104999999999900e+04,9.878040000000000200e-01,0.000000000000000000e+00,1.216188000000000000e+00,1.135409311740778900e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.216171000000000000e+03,8.208872000000000400e-01,-8.209206999999999500e-01,-5.077277000000000000e-01,-1.798130000000000000e-01,4.000000000000000000e+01,1.790202000000000100e-02,2.985800999999999800e+04,9.848107000000000400e-01,0.000000000000000000e+00,1.216171000000000100e+00,1.135393440873528400e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.215997000000000100e+03,8.178318999999999500e-01,-8.186008999999999600e-01,-6.983313999999999800e-04,2.927083999999999800e-01,7.900000000000000000e+01,1.790202000000000100e-02,2.974002999999999900e+04,9.865327999999999900e-01,0.000000000000000000e+00,1.215997000000000000e+00,1.135230997879317800e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.216248000000000000e+03,-8.191697000000000000e-01,-8.199414000000000400e-01,-5.053798999999999900e-01,-1.779720999999999900e-01,4.000000000000000000e+01,1.790202000000000100e-02,2.780388000000000100e+04,9.868341999999999900e-01,0.000000000000000000e+00,1.216248000000000000e+00,1.135465326566368600e+00
2.100000000000000000e+01,0.000000000000000000e+00,-3.583679000000000200e-01,9.335803999999999800e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.215780000000000000e+03,-8.155162999999999700e-01,-8.206314999999999600e-01,-1.937930999999999900e-03,2.922788000000000100e-01,7.900000000000000000e+01,1.790202000000000100e-02,3.181295000000000100e+04,9.858381000000000500e-01,0.000000000000000000e+00,1.215780000000000100e+00,1.135028410926768100e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.222877000000000000e+03,8.181500000000000400e-01,8.179482999999999600e-01,5.078536999999999700e-04,-3.059379999999999900e-01,2.900000000000000000e+01,1.789201000000000000e-02,3.268084999999999900e+04,9.856190999999999700e-01,0.000000000000000000e+00,1.222877000000000000e+00,1.133831810521069400e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,1.223048000000000000e+03,8.225181999999999800e-01,8.232431999999999500e-01,5.068856000000000500e-01,1.615838000000000000e-01,6.800000000000000000e+01,1.789201000000000000e-02,3.130988000000000100e+04,9.856924999999999700e-01,0.000000000000000000e+00,1.223047999999999900e+00,1.133990358960200100e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.222559000000000000e+03,-8.155774000000000100e-01,8.204726000000000000e-01,6.089217999999999500e-04,-3.067898000000000000e-01,2.900000000000000000e+01,1.789201000000000000e-02,3.444465000000000100e+04,9.857281000000000000e-01,0.000000000000000000e+00,1.222559000000000000e+00,1.133536966055317000e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.223118999999999900e+03,-8.175413999999999700e-01,8.171500999999999900e-01,5.061244999999999800e-01,1.631606999999999900e-01,6.800000000000000000e+01,1.789201000000000000e-02,3.097868000000000000e+04,9.866576999999999700e-01,0.000000000000000000e+00,1.223118999999999800e+00,1.134056189013874300e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,1.223426999999999900e+03,-8.217991999999999500e-01,-8.211766999999999800e-01,-5.077340000000000200e-01,-1.631445000000000000e-01,4.100000000000000000e+01,1.789201000000000000e-02,2.970154000000000100e+04,9.863007000000000300e-01,0.000000000000000000e+00,1.223426999999999800e+00,1.134341761641080900e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,1.222917999999999900e+03,-8.172890999999999900e-01,-8.210138000000000200e-01,-2.081232000000000100e-04,3.073641999999999800e-01,8.000000000000000000e+01,1.789201000000000000e-02,3.182468000000000000e+04,9.868010999999999900e-01,0.000000000000000000e+00,1.222917999999999900e+00,1.133869825059106600e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.222910000000000100e+03,8.181912000000000100e-01,-8.197160000000000000e-01,-5.060356000000000300e-01,-1.621170000000000100e-01,4.100000000000000000e+01,1.789201000000000000e-02,3.231241000000000000e+04,9.881077000000000300e-01,0.000000000000000000e+00,1.222910000000000200e+00,1.133862407588270200e+00
2.200000000000000000e+01,0.000000000000000000e+00,-3.746066000000000100e-01,9.271838999999999500e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,1.222415000000000000e+03,8.145086999999999700e-01,-8.216797999999999600e-01,-2.945755999999999900e-03,3.050754000000000000e-01,8.000000000000000000e+01,1.789201000000000000e-02,3.555691999999999800e+04,9.861474999999999500e-01,0.000000000000000000e+00,1.222415000000000000e+00,1.133403451580259600e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,1.230513999999999900e+03,-8.173333999999999900e-01,8.209996000000000500e-01,2.606937999999999900e-04,-3.205501000000000000e-01,2.800000000000000000e+01,1.788164000000000100e-02,3.375915000000000100e+04,9.869854999999999600e-01,0.000000000000000000e+00,1.230513999999999900e+00,1.132694109241176200e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,1.230306000000000000e+03,-8.198628000000000000e-01,8.198018000000000200e-01,5.063870000000000300e-01,1.458096000000000100e-01,6.600000000000000000e+01,1.788164000000000100e-02,3.519620999999999900e+04,9.898789000000000100e-01,0.000000000000000000e+00,1.230306000000000100e+00,1.132502644231658100e+00
2.300000000000000000e+01,0.000000000000000000e+00,-3.907311000000000000e-01,9.205048999999999600e-01,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,1.230708000000000100e+03,8.148319000000000500e-01,8.214622000000000300e-01,1.539541000000000000e-03,-3.195537000000000000e-01,2.800000000000000000e+01,1.788164000000000100e-02,3.328012999999999700e+04,9.845713000000000400e-01,0.000000000000000000e+00,1.230708000000000100e+00,1.132872687182746100e+00
