file FFTd=BaFe2P2_AngleSweep_40.dat
Selected B range, Bmin=6.040 T Bmax=8.000 T
Subtracted Poly order =5
Padding =8
F[T]	Amp
 1.12345748465402E+0003	 6.92479720089872E-0005
 1.12594852120536E+0003	 7.10473286489461E-0005
 1.12843955775670E+0003	 7.24484901213025E-0005
 1.13093059430804E+0003	 7.34024265798899E-0005
 1.13342163085937E+0003	 7.38591666482517E-0005
 1.13591266741071E+0003	 7.37694739930679E-0005
 1.13840370396205E+0003	 7.30854673864087E-0005
 1.14089474051339E+0003	 7.17604397137941E-0005
 1.14338577706473E+0003	 6.97484508610576E-0005
 1.14587681361607E+0003	 6.70044817780763E-0005
 1.14836785016741E+0003	 6.34860615441941E-0005
 1.15085888671875E+0003	 5.91574160092814E-0005
 1.15334992327009E+0003	 5.39976143207623E-0005
 1.15584095982143E+0003	 4.80156646453138E-0005
 1.15833199637277E+0003	 4.12803152157630E-0005
 1.16082303292411E+0003	 3.39882721001728E-0005
 1.16331406947545E+0003	 2.66498209777623E-0005
 1.16580510602679E+0003	 2.06271687723939E-0005
 1.16829614257812E+0003	 1.89384958086343E-0005
 1.17078717912946E+0003	 2.37424958722883E-0005
 1.17327821568080E+0003	 3.29400218979364E-0005
 1.17576925223214E+0003	 4.41790107299296E-0005
 1.17826028878348E+0003	 5.63249306041450E-0005
 1.18075132533482E+0003	 6.87858313593611E-0005
 1.18324236188616E+0003	 8.11614019527669E-0005
 1.18573339843750E+0003	 9.31286392383574E-0005
 1.18822443498884E+0003	 1.04406374354938E-0004
 1.19071547154018E+0003	 1.14746137915234E-0004
 1.19320650809152E+0003	 1.23932345678978E-0004
 1.19569754464286E+0003	 1.31785623858580E-0004
 1.19818858119420E+0003	 1.38166724220360E-0004
 1.20067961774554E+0003	 1.42979856043698E-0004
 1.20317065429687E+0003	 1.46174852371175E-0004
 1.20566169084821E+0003	 1.47747867136002E-0004
 1.20815272739955E+0003	 1.47740437788405E-0004
 1.21064376395089E+0003	 1.46236815821053E-0004
 1.21313480050223E+0003	 1.43359504686080E-0004
 1.21562583705357E+0003	 1.39262983535292E-0004
 1.21811687360491E+0003	 1.34125669795534E-0004
 1.22060791015625E+0003	 1.28140319140624E-0004
 1.22309894670759E+0003	 1.21503307985641E-0004
 1.22558998325893E+0003	 1.14403600589107E-0004
 1.22808101981027E+0003	 1.07012635133103E-0004
 1.23057205636161E+0003	 9.94767669939608E-0005
 1.23306309291295E+0003	 9.19141065680698E-0005
 1.23555412946429E+0003	 8.44173789082204E-0005
 1.23804516601562E+0003	 7.70636765702487E-0005
 1.24053620256696E+0003	 6.99306944774656E-0005
 1.24302723911830E+0003	 6.31173479038504E-0005
 1.24551827566964E+0003	 5.67645028093758E-0005
 1.24800931222098E+0003	 5.10681975186708E-0005
 1.25050034877232E+0003	 4.62723030176112E-0005
 1.25299138532366E+0003	 4.26227345270969E-0005
 1.25548242187500E+0003	 4.02753320942929E-0005
 1.25797345842634E+0003	 3.91929494462832E-0005
 1.26046449497768E+0003	 3.91137514821474E-0005
 1.26295553152902E+0003	 3.96362379183074E-0005
 1.26544656808036E+0003	 4.03664365663690E-0005
 1.26793760463170E+0003	 4.10450970462561E-0005
 1.27042864118304E+0003	 4.16259438839347E-0005
 1.27291967773437E+0003	 4.23109993590841E-0005
 1.27541071428571E+0003	 4.35345227378188E-0005
 1.27790175083705E+0003	 4.58602978994688E-0005
 1.28039278738839E+0003	 4.97818756161499E-0005
 1.28288382393973E+0003	 5.55183982592825E-0005
 1.28537486049107E+0003	 6.29474668230606E-0005
 1.28786589704241E+0003	 7.16917101479814E-0005
 1.29035693359375E+0003	 8.12504971037820E-0005
 1.29284797014509E+0003	 9.10928607405650E-0005
 1.29533900669643E+0003	 1.00699862772272E-0004
 1.29783004324777E+0003	 1.09573356031213E-0004
 1.30032107979911E+0003	 1.17226141129254E-0004
