Data recorded as Sample1: B00KOD1A_MR_AB_
Osc Amp:  1.10000000000000E+0000	Osc Freq:  3.36600000000000E+0001	Phase:  0.00000000000000E+0000	Time Constant: 9	Conductance Ratio:  1.00000000000000E-0003	Current:  1.10000000000000E-0003
Time(s)	HeLevel(mm)	VTIRes(Ohms)	VTITemp(K)	ProbeRes(Ohms)	ProbeTemp(K)	X(V)	Y(V)	Resistance(Ohms)	Field(T)	Angle(°)
 1.57406302476991E+0002	 5.61645161290323E+0002	 3.23687000000000E+0002	 1.76400000000000E+0001	 4.95645000000000E+0002	 2.49920000000000E+0001	 6.48311000000000E-0003	-3.62399000000000E-0005	 5.89373636363636E+0000	-9.29258000000000E+0000	-4.29000000000000E+0001
 1.59078313584548E+0002	 5.61548387096774E+0002	 3.23680000000000E+0002	 1.76400000000000E+0001	 4.95461000000000E+0002	 2.50030000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-9.25343000000000E+0000	-4.29000000000000E+0001
 1.60747391358399E+0002	 5.61693548387097E+0002	 3.23793000000000E+0002	 1.76310000000000E+0001	 4.95567000000000E+0002	 2.49970000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-9.21429000000000E+0000	-4.29000000000000E+0001
 1.62421357463030E+0002	 5.61645161290323E+0002	 3.23793000000000E+0002	 1.76310000000000E+0001	 4.95540000000000E+0002	 2.49990000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-9.17514000000000E+0000	-4.29000000000000E+0001
 1.64072856745760E+0002	 5.61693548387097E+0002	 3.23713000000000E+0002	 1.76380000000000E+0001	 4.95417000000000E+0002	 2.50060000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-9.13600000000000E+0000	-4.29000000000000E+0001
 1.65749752831715E+0002	 5.61887096774194E+0002	 3.23686000000000E+0002	 1.76380000000000E+0001	 4.95501000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-9.09648000000000E+0000	-4.29000000000000E+0001
 1.67419812015214E+0002	 5.61548387096774E+0002	 3.23664000000000E+0002	 1.76420000000000E+0001	 4.95557000000000E+0002	 2.49970000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-9.05696000000000E+0000	-4.29000000000000E+0001
 1.69100607200077E+0002	 5.61935483870968E+0002	 3.23676000000000E+0002	 1.76410000000000E+0001	 4.95633000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-9.01781000000000E+0000	-4.29000000000000E+0001
 1.70773598320457E+0002	 5.61741935483871E+0002	 3.23647000000000E+0002	 1.76450000000000E+0001	 4.95511000000000E+0002	 2.50010000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.97829000000000E+0000	-4.29000000000000E+0001
 1.72451477771616E+0002	 5.61741935483871E+0002	 3.23501000000000E+0002	 1.76550000000000E+0001	 4.95527000000000E+0002	 2.49990000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.93877000000000E+0000	-4.29000000000000E+0001
 1.74124461349138E+0002	 5.61741935483871E+0002	 3.23701000000000E+0002	 1.76390000000000E+0001	 4.95435000000000E+0002	 2.50050000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.89963000000000E+0000	-4.29000000000000E+0001
 1.75797444647295E+0002	 5.61693548387097E+0002	 3.23495000000000E+0002	 1.76560000000000E+0001	 4.95278000000000E+0002	 2.50120000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.86010000000000E+0000	-4.29000000000000E+0001
 1.77470439120056E+0002	 5.61838709677419E+0002	 3.23459000000000E+0002	 1.76590000000000E+0001	 4.95508000000000E+0002	 2.50000000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.82096000000000E+0000	-4.29000000000000E+0001
 1.79141467979869E+0002	 5.61790322580645E+0002	 3.23656000000000E+0002	 1.76420000000000E+0001	 4.95705000000000E+0002	 2.49890000000000E+0001	 6.48311000000000E-0003	-3.62399000000000E-0005	 5.89373636363636E+0000	-8.78144000000000E+0000	-4.29000000000000E+0001
 1.80815430452753E+0002	 5.61693548387097E+0002	 3.23488000000000E+0002	 1.76560000000000E+0001	 4.95699000000000E+0002	 2.49890000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-8.74267000000000E+0000	-4.29000000000000E+0001
 1.82463033709592E+0002	 5.61548387096774E+0002	 3.23593000000000E+0002	 1.76480000000000E+0001	 4.95558000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-8.70315000000000E+0000	-4.29000000000000E+0001
 1.84141873059285E+0002	 5.61935483870968E+0002	 3.23521000000000E+0002	 1.76520000000000E+0001	 4.95522000000000E+0002	 2.50000000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.66401000000000E+0000	-4.29000000000000E+0001
 1.85810952229962E+0002	 5.61645161290323E+0002	 3.23541000000000E+0002	 1.76520000000000E+0001	 4.95262000000000E+0002	 2.50150000000000E+0001	 6.48311000000000E-0003	-3.62399000000000E-0005	 5.89373636363636E+0000	-8.62449000000000E+0000	-4.29000000000000E+0001
 1.87487851109568E+0002	 5.61500000000000E+0002	 3.23599000000000E+0002	 1.76470000000000E+0001	 4.95526000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.58534000000000E+0000	-4.29000000000000E+0001
 1.89153996667174E+0002	 5.61741935483871E+0002	 3.23359000000000E+0002	 1.76670000000000E+0001	 4.95515000000000E+0002	 2.50000000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.54620000000000E+0000	-4.29000000000000E+0001
 1.90807449829517E+0002	 5.61741935483871E+0002	 3.23240000000000E+0002	 1.76770000000000E+0001	 4.95541000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.50705000000000E+0000	-4.29000000000000E+0001
 1.92481425432562E+0002	 5.63870967741935E+0002	 3.23372000000000E+0002	 1.76670000000000E+0001	 4.95513000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.46753000000000E+0000	-4.29000000000000E+0001
 1.94154402305321E+0002	 5.63822580645161E+0002	 3.23530000000000E+0002	 1.76530000000000E+0001	 4.95525000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.42839000000000E+0000	-4.29000000000000E+0001
 1.95824463723741E+0002	 5.63822580645161E+0002	 3.23147000000000E+0002	 1.76850000000000E+0001	 4.95511000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.38887000000000E+0000	-4.29000000000000E+0001
 1.97497457079042E+0002	 5.63774193548387E+0002	 3.23202000000000E+0002	 1.76810000000000E+0001	 4.95549000000000E+0002	 2.49980000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.35010000000000E+0000	-4.29000000000000E+0001
 1.99150902698527E+0002	 5.63677419354839E+0002	 3.23218000000000E+0002	 1.76790000000000E+0001	 4.95470000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.31095000000000E+0000	-4.29000000000000E+0001
 2.00825840714392E+0002	 5.63822580645161E+0002	 3.23187000000000E+0002	 1.76810000000000E+0001	 4.95486000000000E+0002	 2.50020000000000E+0001	 6.48311000000000E-0003	-3.81472000000000E-0005	 5.89373636363636E+0000	-8.27143000000000E+0000	-4.29000000000000E+0001
 2.02494934970785E+0002	 5.63822580645161E+0002	 3.23053000000000E+0002	 1.76930000000000E+0001	 4.95417000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.23191000000000E+0000	-4.29000000000000E+0001
 2.04176706816090E+0002	 5.63870967741935E+0002	 3.23227000000000E+0002	 1.76780000000000E+0001	 4.95493000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.19277000000000E+0000	-4.29000000000000E+0001
 2.05849693187263E+0002	 5.63677419354839E+0002	 3.23007000000000E+0002	 1.76970000000000E+0001	 4.95345000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.15325000000000E+0000	-4.29000000000000E+0001
 2.07522687101294E+0002	 5.63919354838710E+0002	 3.22908000000000E+0002	 1.77050000000000E+0001	 4.95573000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.11373000000000E+0000	-4.29000000000000E+0001
 2.09199569218993E+0002	 5.63629032258065E+0002	 3.23004000000000E+0002	 1.76970000000000E+0001	 4.95757000000000E+0002	 2.49860000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-8.07458000000000E+0000	-4.29000000000000E+0001
 2.10873533368068E+0002	 5.63967741935484E+0002	 3.22986000000000E+0002	 1.76970000000000E+0001	 4.95629000000000E+0002	 2.49910000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-8.03506000000000E+0000	-4.29000000000000E+0001
 2.12544573681851E+0002	 5.63677419354839E+0002	 3.23013000000000E+0002	 1.76960000000000E+0001	 4.95653000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.99592000000000E+0000	-4.29000000000000E+0001
 2.14227318276485E+0002	 5.63725806451613E+0002	 3.23183000000000E+0002	 1.76820000000000E+0001	 4.95341000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.95602000000000E+0000	-4.29000000000000E+0001
 2.15899338882456E+0002	 5.63919354838710E+0002	 3.22966000000000E+0002	 1.77000000000000E+0001	 4.95409000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.91688000000000E+0000	-4.29000000000000E+0001
 2.17573309177563E+0002	 5.63822580645161E+0002	 3.23045000000000E+0002	 1.76940000000000E+0001	 4.95395000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.87773000000000E+0000	-4.29000000000000E+0001
 2.19241405262401E+0002	 5.63532258064516E+0002	 3.23027000000000E+0002	 1.76950000000000E+0001	 4.95524000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.83821000000000E+0000	-4.29000000000000E+0001
 2.20914395824050E+0002	 5.63677419354839E+0002	 3.23084000000000E+0002	 1.76900000000000E+0001	 4.95425000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.79944000000000E+0000	-4.29000000000000E+0001
 2.22568826764295E+0002	 5.63677419354839E+0002	 3.23058000000000E+0002	 1.76930000000000E+0001	 4.95358000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.75992000000000E+0000	-4.29000000000000E+0001
 2.24242792030831E+0002	 5.63822580645161E+0002	 3.23137000000000E+0002	 1.76860000000000E+0001	 4.95537000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.72078000000000E+0000	-4.29000000000000E+0001
 2.25912859874649E+0002	 5.63677419354839E+0002	 3.23019000000000E+0002	 1.76960000000000E+0001	 4.95597000000000E+0002	 2.49950000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.68126000000000E+0000	-4.29000000000000E+0001
 2.27590718932155E+0002	 5.63677419354839E+0002	 3.22809000000000E+0002	 1.77140000000000E+0001	 4.95701000000000E+0002	 2.49890000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.64211000000000E+0000	-4.29000000000000E+0001
 2.29255891181700E+0002	 5.63677419354839E+0002	 3.22849000000000E+0002	 1.77100000000000E+0001	 4.95531000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.60335000000000E+0000	-4.29000000000000E+0001
 2.30907394096177E+0002	 5.63822580645161E+0002	 3.23082000000000E+0002	 1.76910000000000E+0001	 4.95613000000000E+0002	 2.49940000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.56383000000000E+0000	-4.29000000000000E+0001
 2.32587220163457E+0002	 5.63822580645161E+0002	 3.22798000000000E+0002	 1.77140000000000E+0001	 4.95463000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.52430000000000E+0000	-4.29000000000000E+0001
 2.34260205975899E+0002	 5.63774193548387E+0002	 3.22851000000000E+0002	 1.77100000000000E+0001	 4.95438000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.48478000000000E+0000	-4.29000000000000E+0001
 2.35936124283952E+0002	 5.63822580645161E+0002	 3.22810000000000E+0002	 1.77140000000000E+0001	 4.95232000000000E+0002	 2.50160000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.44564000000000E+0000	-4.29000000000000E+0001
 2.37613995633523E+0002	 5.63774193548387E+0002	 3.22674000000000E+0002	 1.77270000000000E+0001	 4.95544000000000E+0002	 2.49950000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.40612000000000E+0000	-4.29000000000000E+0001
 2.39286003668064E+0002	 5.63822580645161E+0002	 3.22822000000000E+0002	 1.77130000000000E+0001	 4.95695000000000E+0002	 2.49890000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.36697000000000E+0000	-4.29000000000000E+0001
 2.40957038394545E+0002	 5.63629032258065E+0002	 3.22699000000000E+0002	 1.77230000000000E+0001	 4.95570000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.32745000000000E+0000	-4.29000000000000E+0001
 2.42626120638238E+0002	 5.63774193548387E+0002	 3.22642000000000E+0002	 1.77280000000000E+0001	 4.95457000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.28868000000000E+0000	-4.29000000000000E+0001
 2.44274691336469E+0002	 5.63774193548387E+0002	 3.22772000000000E+0002	 1.77170000000000E+0001	 4.95563000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.24954000000000E+0000	-4.29000000000000E+0001
 2.45943769110320E+0002	 5.63870967741935E+0002	 3.22662000000000E+0002	 1.77260000000000E+0001	 4.95456000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.21002000000000E+0000	-4.29000000000000E+0001
 2.47623594060139E+0002	 5.63774193548387E+0002	 3.22761000000000E+0002	 1.77180000000000E+0001	 4.95364000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.17087000000000E+0000	-4.29000000000000E+0001
 2.49292675745102E+0002	 5.63629032258065E+0002	 3.22573000000000E+0002	 1.77340000000000E+0001	 4.95516000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.13135000000000E+0000	-4.29000000000000E+0001
 2.50965663513100E+0002	 5.63822580645161E+0002	 3.22609000000000E+0002	 1.77300000000000E+0001	 4.95632000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.09259000000000E+0000	-4.29000000000000E+0001
 2.52616185856024E+0002	 5.60629032258065E+0002	 3.22548000000000E+0002	 1.77360000000000E+0001	 4.95553000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.05307000000000E+0000	-4.29000000000000E+0001
 2.54293083059439E+0002	 5.60532258064516E+0002	 3.22423000000000E+0002	 1.77460000000000E+0001	 4.95691000000000E+0002	 2.49890000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.01355000000000E+0000	-4.29000000000000E+0001
 2.55971923247228E+0002	 5.60580645161290E+0002	 3.22467000000000E+0002	 1.77420000000000E+0001	 4.95518000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.97440000000000E+0000	-4.29000000000000E+0001
 2.57650771815971E+0002	 5.60629032258065E+0002	 3.22445000000000E+0002	 1.77440000000000E+0001	 4.95513000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.93488000000000E+0000	-4.29000000000000E+0001
 2.59317900459416E+0002	 5.60725806451613E+0002	 3.22586000000000E+0002	 1.77330000000000E+0001	 4.95483000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.89536000000000E+0000	-4.29000000000000E+0001
 2.60993818488104E+0002	 5.60387096774194E+0002	 3.22714000000000E+0002	 1.77220000000000E+0001	 4.95452000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.85621000000000E+0000	-4.29000000000000E+0001
 2.62664854052680E+0002	 5.60532258064516E+0002	 3.22209000000000E+0002	 1.77640000000000E+0001	 4.95420000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.81707000000000E+0000	-4.29000000000000E+0001
 2.64335888779160E+0002	 5.60725806451613E+0002	 3.22424000000000E+0002	 1.77460000000000E+0001	 4.95651000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.77755000000000E+0000	-4.29000000000000E+0001
 2.66016682287833E+0002	 5.60580645161290E+0002	 3.22246000000000E+0002	 1.77610000000000E+0001	 4.95647000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.73803000000000E+0000	-4.29000000000000E+0001
 2.67686740353872E+0002	 5.60532258064516E+0002	 3.22357000000000E+0002	 1.77520000000000E+0001	 4.95516000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.69888000000000E+0000	-4.29000000000000E+0001
 2.69357780388290E+0002	 5.60580645161290E+0002	 3.22420000000000E+0002	 1.77460000000000E+0001	 4.95366000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.65974000000000E+0000	-4.29000000000000E+0001
 2.71011234668093E+0002	 5.60822580645161E+0002	 3.22283000000000E+0002	 1.77580000000000E+0001	 4.95323000000000E+0002	 2.50110000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.62060000000000E+0000	-4.29000000000000E+0001
 2.72687152976146E+0002	 5.60483870967742E+0002	 3.22212000000000E+0002	 1.77640000000000E+0001	 4.95416000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.58107000000000E+0000	-4.29000000000000E+0001
 2.74360139347319E+0002	 5.60532258064516E+0002	 3.22361000000000E+0002	 1.77510000000000E+0001	 4.95640000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.54193000000000E+0000	-4.29000000000000E+0001
 2.76034097070996E+0002	 5.60629032258065E+0002	 3.22214000000000E+0002	 1.77640000000000E+0001	 4.95467000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.50241000000000E+0000	-4.29000000000000E+0001
 2.77701232419204E+0002	 5.60580645161290E+0002	 3.22047000000000E+0002	 1.77780000000000E+0001	 4.95677000000000E+0002	 2.49910000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.46364000000000E+0000	-4.29000000000000E+0001
 2.79352731422569E+0002	 5.60629032258065E+0002	 3.22156000000000E+0002	 1.77690000000000E+0001	 4.95727000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-6.42450000000000E+0000	-4.29000000000000E+0001
 2.81020830580423E+0002	 5.60629032258065E+0002	 3.22175000000000E+0002	 1.77670000000000E+0001	 4.95503000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.38573000000000E+0000	-4.29000000000000E+0001
 2.82672332656804E+0002	 5.60822580645161E+0002	 3.22061000000000E+0002	 1.77770000000000E+0001	 4.95311000000000E+0002	 2.50120000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.34621000000000E+0000	-4.29000000000000E+0001
 2.84343377161064E+0002	 5.60725806451613E+0002	 3.22073000000000E+0002	 1.77750000000000E+0001	 4.95425000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.30706000000000E+0000	-4.29000000000000E+0001
 2.86016352636997E+0002	 5.60532258064516E+0002	 3.22001000000000E+0002	 1.77820000000000E+0001	 4.95658000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.26754000000000E+0000	-4.29000000000000E+0001
 2.87686411820497E+0002	 5.60580645161290E+0002	 3.22148000000000E+0002	 1.77690000000000E+0001	 4.95700000000000E+0002	 2.49890000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.22840000000000E+0000	-4.29000000000000E+0001
 2.89359400705956E+0002	 5.60532258064516E+0002	 3.22125000000000E+0002	 1.77710000000000E+0001	 4.95688000000000E+0002	 2.49900000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-6.18963000000000E+0000	-4.29000000000000E+0001
 2.91010904458528E+0002	 5.60677419354839E+0002	 3.22026000000000E+0002	 1.77800000000000E+0001	 4.95550000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.15049000000000E+0000	-4.29000000000000E+0001
 2.92676079222359E+0002	 5.60580645161290E+0002	 3.21983000000000E+0002	 1.77830000000000E+0001	 4.95270000000000E+0002	 2.50140000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.11134000000000E+0000	-4.29000000000000E+0001
 2.94330504295937E+0002	 5.60532258064516E+0002	 3.21941000000000E+0002	 1.77870000000000E+0001	 4.95327000000000E+0002	 2.50110000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.07220000000000E+0000	-4.29000000000000E+0001
 2.96003491784570E+0002	 5.60580645161290E+0002	 3.22086000000000E+0002	 1.77760000000000E+0001	 4.95293000000000E+0002	 2.50130000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.03268000000000E+0000	-4.29000000000000E+0001
 2.97672576542549E+0002	 5.60580645161290E+0002	 3.21770000000000E+0002	 1.78010000000000E+0001	 4.95630000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.99316000000000E+0000	-4.29000000000000E+0001
 2.99359231690061E+0002	 5.60677419354839E+0002	 3.21908000000000E+0002	 1.77900000000000E+0001	 4.95696000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.95401000000000E+0000	-4.29000000000000E+0001
 3.01027417171736E+0002	 5.60580645161290E+0002	 3.21727000000000E+0002	 1.78030000000000E+0001	 4.95779000000000E+0002	 2.49870000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.91449000000000E+0000	-4.29000000000000E+0001
 3.02700401866718E+0002	 5.60483870967742E+0002	 3.21809000000000E+0002	 1.77980000000000E+0001	 4.95570000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.87497000000000E+0000	-4.29000000000000E+0001
 3.04378267628986E+0002	 5.60629032258065E+0002	 3.21745000000000E+0002	 1.78030000000000E+0001	 4.95340000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.83582000000000E+0000	-4.29000000000000E+0001
 3.06053208159138E+0002	 5.60629032258065E+0002	 3.21724000000000E+0002	 1.78050000000000E+0001	 4.95213000000000E+0002	 2.50150000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.79630000000000E+0000	-4.29000000000000E+0001
 3.07726199558882E+0002	 5.60677419354839E+0002	 3.21721000000000E+0002	 1.78050000000000E+0001	 4.95429000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.75678000000000E+0000	-4.29000000000000E+0001
 3.09403093130551E+0002	 5.60532258064516E+0002	 3.21734000000000E+0002	 1.78040000000000E+0001	 4.95646000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.71764000000000E+0000	-4.29000000000000E+0001
 3.11068263983272E+0002	 5.60483870967742E+0002	 3.21824000000000E+0002	 1.77970000000000E+0001	 4.95655000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-5.67887000000000E+0000	-4.29000000000000E+0001
 3.12720747469301E+0002	 5.64645161290323E+0002	 3.21542000000000E+0002	 1.78200000000000E+0001	 4.95714000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-5.63935000000000E+0000	-4.29000000000000E+0001
 3.14401547962101E+0002	 5.64645161290323E+0002	 3.21619000000000E+0002	 1.78130000000000E+0001	 4.95640000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-5.59983000000000E+0000	-4.29000000000000E+0001
 3.16079419311672E+0002	 5.64500000000000E+0002	 3.21736000000000E+0002	 1.78040000000000E+0001	 4.95531000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.56069000000000E+0000	-4.29000000000000E+0001
