Data recorded as Sample1: B00KOD1A_MR_AB_
Osc Amp:  1.10000000000000E+0000	Osc Freq:  3.36600000000000E+0001	Phase:  0.00000000000000E+0000	Time Constant: 9	Conductance Ratio:  1.00000000000000E-0003	Current:  1.10000000000000E-0003
Time(s)	HeLevel(mm)	VTIRes(Ohms)	VTITemp(K)	ProbeRes(Ohms)	ProbeTemp(K)	X(V)	Y(V)	Resistance(Ohms)	Field(T)	Angle(°)
 3.17676197952533E+0002	 5.64838709677419E+0002	 3.21745000000000E+0002	 1.78030000000000E+0001	 4.95366000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.52305000000000E+0000	-4.29000000000000E+0001
 3.19357970635933E+0002	 5.64983870967742E+0002	 3.21953000000000E+0002	 1.77860000000000E+0001	 4.95559000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.48353000000000E+0000	-4.29000000000000E+0001
 3.21030957565836E+0002	 5.61887096774194E+0002	 3.21781000000000E+0002	 1.78020000000000E+0001	 4.95467000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.44438000000000E+0000	-4.29000000000000E+0001
 3.22702970628949E+0002	 5.62129032258065E+0002	 3.21652000000000E+0002	 1.78110000000000E+0001	 4.95630000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.40486000000000E+0000	-4.29000000000000E+0001
 3.24374981457141E+0002	 5.62129032258065E+0002	 3.21817000000000E+0002	 1.77970000000000E+0001	 4.95403000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.36572000000000E+0000	-4.29000000000000E+0001
 3.26056762242129E+0002	 5.61887096774194E+0002	 3.21735000000000E+0002	 1.78040000000000E+0001	 4.95720000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.32620000000000E+0000	-4.29000000000000E+0001
 3.27727792778132E+0002	 5.61935483870968E+0002	 3.21696000000000E+0002	 1.78070000000000E+0001	 4.95614000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.28668000000000E+0000	-4.29000000000000E+0001
 3.29399799136482E+0002	 5.61887096774194E+0002	 3.21730000000000E+0002	 1.78050000000000E+0001	 4.95409000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.24753000000000E+0000	-4.29000000000000E+0001
 3.31070836097884E+0002	 5.62080645161290E+0002	 3.21687000000000E+0002	 1.78080000000000E+0001	 4.95394000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.20839000000000E+0000	-4.29000000000000E+0001
 3.32724287025306E+0002	 5.61983870967742E+0002	 3.21666000000000E+0002	 1.78100000000000E+0001	 4.95380000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.16924000000000E+0000	-4.29000000000000E+0001
 3.34399225041171E+0002	 5.62032258064516E+0002	 3.21687000000000E+0002	 1.78070000000000E+0001	 4.95611000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.12972000000000E+0000	-4.29000000000000E+0001
 3.36069289532608E+0002	 5.62080645161290E+0002	 3.21925000000000E+0002	 1.77880000000000E+0001	 4.95647000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 5.09058000000000E+0000	-4.29000000000000E+0001
 3.37748138939446E+0002	 5.62129032258065E+0002	 3.21580000000000E+0002	 1.78170000000000E+0001	 4.95397000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.05106000000000E+0000	-4.29000000000000E+0001
 3.39423088129916E+0002	 5.62177419354839E+0002	 3.21537000000000E+0002	 1.78210000000000E+0001	 4.95357000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 5.01154000000000E+0000	-4.29000000000000E+0001
 3.41098030336258E+0002	 5.61935483870968E+0002	 3.21484000000000E+0002	 1.78250000000000E+0001	 4.95437000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.97239000000000E+0000	-4.29000000000000E+0001
 3.42782733839077E+0002	 5.62032258064516E+0002	 3.21522000000000E+0002	 1.78220000000000E+0001	 4.95398000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.93287000000000E+0000	-4.29000000000000E+0001
 3.44446926634530E+0002	 5.61983870967742E+0002	 3.21433000000000E+0002	 1.78300000000000E+0001	 4.95548000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.89335000000000E+0000	-4.29000000000000E+0001
 3.46120898605828E+0002	 5.61887096774194E+0002	 3.21581000000000E+0002	 1.78170000000000E+0001	 4.95491000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.85383000000000E+0000	-4.29000000000000E+0001
 3.47803650184590E+0002	 5.61887096774194E+0002	 3.21654000000000E+0002	 1.78110000000000E+0001	 4.95583000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.81469000000000E+0000	-4.29000000000000E+0001
 3.49472731590188E+0002	 5.62080645161290E+0002	 3.21556000000000E+0002	 1.78200000000000E+0001	 4.95459000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.77554000000000E+0000	-4.29000000000000E+0001
 3.51141811598960E+0002	 5.62080645161290E+0002	 3.21577000000000E+0002	 1.78170000000000E+0001	 4.95484000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.73602000000000E+0000	-4.29000000000000E+0001
 3.52817730745109E+0002	 5.62129032258065E+0002	 3.21498000000000E+0002	 1.78240000000000E+0001	 4.95512000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.69650000000000E+0000	-4.29000000000000E+0001
 3.54487788811148E+0002	 5.62080645161290E+0002	 3.21568000000000E+0002	 1.78180000000000E+0001	 4.95536000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.65773000000000E+0000	-4.29000000000000E+0001
 3.56143199484851E+0002	 5.62032258064516E+0002	 3.21336000000000E+0002	 1.78380000000000E+0001	 4.95637000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.61821000000000E+0000	-4.29000000000000E+0001
 3.57814249855778E+0002	 5.61983870967742E+0002	 3.21346000000000E+0002	 1.78360000000000E+0001	 4.95620000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.57907000000000E+0000	-4.29000000000000E+0001
 3.59486242525237E+0002	 5.62080645161290E+0002	 3.21351000000000E+0002	 1.78360000000000E+0001	 4.95559000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.53955000000000E+0000	-4.29000000000000E+0001
 3.61164112477983E+0002	 5.61935483870968E+0002	 3.21287000000000E+0002	 1.78420000000000E+0001	 4.95447000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.50040000000000E+0000	-4.29000000000000E+0001
 3.62827339787599E+0002	 5.62080645161290E+0002	 3.21347000000000E+0002	 1.78370000000000E+0001	 4.95527000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.46163000000000E+0000	-4.29000000000000E+0001
 3.64483723769362E+0002	 5.62080645161290E+0002	 3.21238000000000E+0002	 1.78460000000000E+0001	 4.95323000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.42211000000000E+0000	-4.29000000000000E+0001
 3.66158684134436E+0002	 5.62080645161290E+0002	 3.21150000000000E+0002	 1.78530000000000E+0001	 4.95469000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.38297000000000E+0000	-4.29000000000000E+0001
 3.67832649121606E+0002	 5.61935483870968E+0002	 3.21226000000000E+0002	 1.78470000000000E+0001	 4.95496000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.34345000000000E+0000	-4.29000000000000E+0001
 3.69504659670433E+0002	 5.62032258064516E+0002	 3.21215000000000E+0002	 1.78480000000000E+0001	 4.95573000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.30430000000000E+0000	-4.29000000000000E+0001
 3.71174713545995E+0002	 5.61887096774194E+0002	 3.21156000000000E+0002	 1.78530000000000E+0001	 4.95594000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.26554000000000E+0000	-4.29000000000000E+0001
 3.72824260625303E+0002	 5.61983870967742E+0002	 3.21165000000000E+0002	 1.78520000000000E+0001	 4.95676000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.22602000000000E+0000	-4.29000000000000E+0001
 3.74499203949105E+0002	 5.61887096774194E+0002	 3.21259000000000E+0002	 1.78440000000000E+0001	 4.95561000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.18649000000000E+0000	-4.29000000000000E+0001
 3.76177074460581E+0002	 5.62225806451613E+0002	 3.21145000000000E+0002	 1.78540000000000E+0001	 4.95530000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.14735000000000E+0000	-4.29000000000000E+0001
 3.77848109466427E+0002	 5.62129032258065E+0002	 3.21259000000000E+0002	 1.78440000000000E+0001	 4.95395000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.10820000000000E+0000	-4.29000000000000E+0001
 3.79514260052604E+0002	 5.61887096774194E+0002	 3.21076000000000E+0002	 1.78600000000000E+0001	 4.95225000000000E+0002	 2.50170000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 4.06906000000000E+0000	-4.29000000000000E+0001
 3.81165757659144E+0002	 5.75458333333333E+0002	 3.20954000000000E+0002	 1.78700000000000E+0001	 4.95555000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 4.02992000000000E+0000	-4.29000000000000E+0001
 3.82832888816875E+0002	 5.75541666666667E+0002	 3.20858000000000E+0002	 1.78780000000000E+0001	 4.95529000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.99115000000000E+0000	-4.29000000000000E+0001
 3.84493173015006E+0002	 5.75541666666667E+0002	 3.20820000000000E+0002	 1.78810000000000E+0001	 4.95662000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.95200000000000E+0000	-4.29000000000000E+0001
 3.86155423384816E+0002	 5.75458333333333E+0002	 3.20794000000000E+0002	 1.78840000000000E+0001	 4.95535000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.91248000000000E+0000	-4.29000000000000E+0001
 3.87831343648425E+0002	 5.75458333333333E+0002	 3.20912000000000E+0002	 1.78730000000000E+0001	 4.95437000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.87296000000000E+0000	-4.29000000000000E+0001
 3.89506282781750E+0002	 5.75375000000000E+0002	 3.20823000000000E+0002	 1.78810000000000E+0001	 4.95501000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.83382000000000E+0000	-4.29000000000000E+0001
 3.91171451120184E+0002	 5.75541666666667E+0002	 3.20802000000000E+0002	 1.78830000000000E+0001	 4.95626000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.79505000000000E+0000	-4.29000000000000E+0001
 3.92825891000113E+0002	 5.75541666666667E+0002	 3.20620000000000E+0002	 1.78980000000000E+0001	 4.95416000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.75553000000000E+0000	-4.29000000000000E+0001
 3.94499850399981E+0002	 5.75333333333333E+0002	 3.20837000000000E+0002	 1.78810000000000E+0001	 4.95486000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.71639000000000E+0000	-4.29000000000000E+0001
 3.96171859272617E+0002	 5.75583333333333E+0002	 3.20660000000000E+0002	 1.78950000000000E+0001	 4.95390000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.67686000000000E+0000	-4.29000000000000E+0001
 3.97842893719733E+0002	 5.75500000000000E+0002	 3.20638000000000E+0002	 1.78970000000000E+0001	 4.95403000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.63772000000000E+0000	-4.29000000000000E+0001
 3.99516860941824E+0002	 5.75500000000000E+0002	 3.20569000000000E+0002	 1.79020000000000E+0001	 4.95472000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.59857000000000E+0000	-4.29000000000000E+0001
 4.01168355754712E+0002	 5.75458333333333E+0002	 3.20587000000000E+0002	 1.79010000000000E+0001	 4.95504000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.55943000000000E+0000	-4.29000000000000E+0001
 4.02839400258971E+0002	 5.75375000000000E+0002	 3.20568000000000E+0002	 1.79010000000000E+0001	 4.95480000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.51991000000000E+0000	-4.29000000000000E+0001
 4.04517267418066E+0002	 5.75333333333333E+0002	 3.20531000000000E+0002	 1.79050000000000E+0001	 4.95528000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.48039000000000E+0000	-4.29000000000000E+0001
 4.06192207948217E+0002	 5.75458333333333E+0002	 3.20535000000000E+0002	 1.79050000000000E+0001	 4.95426000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.44124000000000E+0000	-4.29000000000000E+0001
 4.07860311855278E+0002	 5.75500000000000E+0002	 3.20566000000000E+0002	 1.79030000000000E+0001	 4.95329000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.40172000000000E+0000	-4.29000000000000E+0001
 4.09541112068713E+0002	 5.75416666666667E+0002	 3.20579000000000E+0002	 1.79010000000000E+0001	 4.95559000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.36220000000000E+0000	-4.29000000000000E+0001
 4.11218002567365E+0002	 5.75416666666667E+0002	 3.20521000000000E+0002	 1.79060000000000E+0001	 4.95645000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.32306000000000E+0000	-4.29000000000000E+0001
 4.12881228759521E+0002	 5.75500000000000E+0002	 3.20397000000000E+0002	 1.79170000000000E+0001	 4.95620000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.28429000000000E+0000	-4.29000000000000E+0001
 4.14532727762886E+0002	 5.75541666666667E+0002	 3.20439000000000E+0002	 1.79130000000000E+0001	 4.95605000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.24477000000000E+0000	-4.29000000000000E+0001
 4.16212554109531E+0002	 5.75500000000000E+0002	 3.20408000000000E+0002	 1.79170000000000E+0001	 4.95424000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.20563000000000E+0000	-4.29000000000000E+0001
 4.17883588277281E+0002	 5.75375000000000E+0002	 3.20559000000000E+0002	 1.79030000000000E+0001	 4.95447000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.16611000000000E+0000	-4.29000000000000E+0001
 4.19555597988012E+0002	 5.75416666666667E+0002	 3.20481000000000E+0002	 1.79100000000000E+0001	 4.95573000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.12658000000000E+0000	-4.29000000000000E+0001
 4.21236398480813E+0002	 5.75375000000000E+0002	 3.20381000000000E+0002	 1.79180000000000E+0001	 4.95499000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.08744000000000E+0000	-4.29000000000000E+0001
 4.22905481283236E+0002	 5.75541666666667E+0002	 3.20484000000000E+0002	 1.79090000000000E+0001	 4.95630000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 3.04792000000000E+0000	-4.29000000000000E+0001
 4.24580419299101E+0002	 5.75333333333333E+0002	 3.20491000000000E+0002	 1.79090000000000E+0001	 4.95722000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 3.00877000000000E+0000	-4.29000000000000E+0001
 4.26249499028508E+0002	 5.75583333333333E+0002	 3.20679000000000E+0002	 1.78930000000000E+0001	 4.95520000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.97001000000000E+0000	-4.29000000000000E+0001
 4.27913691544596E+0002	 5.75416666666667E+0002	 3.20078000000000E+0002	 1.79440000000000E+0001	 4.95390000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.93011000000000E+0000	-4.29000000000000E+0001
 4.29590588748011E+0002	 5.75458333333333E+0002	 3.20186000000000E+0002	 1.79360000000000E+0001	 4.95391000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.89097000000000E+0000	-4.29000000000000E+0001
 4.31251856311347E+0002	 5.75458333333333E+0002	 3.20058000000000E+0002	 1.79450000000000E+0001	 4.95650000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.85182000000000E+0000	-4.29000000000000E+0001
 4.32918992777015E+0002	 5.75416666666667E+0002	 3.20228000000000E+0002	 1.79310000000000E+0001	 4.95621000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.81268000000000E+0000	-4.29000000000000E+0001
 4.34592951618153E+0002	 5.75500000000000E+0002	 3.20004000000000E+0002	 1.79500000000000E+0001	 4.95488000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.77353000000000E+0000	-4.29000000000000E+0001
 4.36244459281836E+0002	 5.75500000000000E+0002	 3.20197000000000E+0002	 1.79340000000000E+0001	 4.95529000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.73439000000000E+0000	-4.29000000000000E+0001
 4.37918419519799E+0002	 5.75500000000000E+0002	 3.20065000000000E+0002	 1.79430000000000E+0001	 4.95616000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.69487000000000E+0000	-4.29000000000000E+0001
 4.39592380875223E+0002	 5.75458333333333E+0002	 3.20050000000000E+0002	 1.79460000000000E+0001	 4.95329000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.65535000000000E+0000	-4.29000000000000E+0001
 4.41268297507085E+0002	 5.76750000000000E+0002	 3.20101000000000E+0002	 1.79420000000000E+0001	 4.95560000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.61620000000000E+0000	-4.29000000000000E+0001
 4.42937382823795E+0002	 5.76833333333333E+0002	 3.20038000000000E+0002	 1.79480000000000E+0001	 4.95515000000000E+0002	 2.50020000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.57668000000000E+0000	-4.29000000000000E+0001
 4.44621138440779E+0002	 5.76583333333333E+0002	 3.19962000000000E+0002	 1.79530000000000E+0001	 4.95556000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.53716000000000E+0000	-4.29000000000000E+0001
 4.46294100786552E+0002	 5.76666666666667E+0002	 3.20049000000000E+0002	 1.79460000000000E+0001	 4.95605000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.49802000000000E+0000	-4.29000000000000E+0001
 4.47961230547458E+0002	 5.76708333333333E+0002	 3.19987000000000E+0002	 1.79510000000000E+0001	 4.95404000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.45925000000000E+0000	-4.29000000000000E+0001
 4.49613705373169E+0002	 5.76666666666667E+0002	 3.19876000000000E+0002	 1.79610000000000E+0001	 4.95537000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.41973000000000E+0000	-4.29000000000000E+0001
 4.51286697331644E+0002	 5.76625000000000E+0002	 3.20040000000000E+0002	 1.79480000000000E+0001	 4.95580000000000E+0002	 2.49940000000000E+0001	 6.47739000000000E-0003	-3.62399000000000E-0005	 5.88853636363636E+0000	 2.38058000000000E+0000	-4.29000000000000E+0001
 4.52955776781686E+0002	 5.76750000000000E+0002	 3.19808000000000E+0002	 1.79660000000000E+0001	 4.95469000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.34106000000000E+0000	-4.29000000000000E+0001
 4.54631718277044E+0002	 5.76750000000000E+0002	 3.20015000000000E+0002	 1.79490000000000E+0001	 4.95400000000000E+0002	 2.50070000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 2.30192000000000E+0000	-4.29000000000000E+0001
 4.56304682857738E+0002	 5.76666666666667E+0002	 3.19859000000000E+0002	 1.79620000000000E+0001	 4.95465000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.26315000000000E+0000	-4.29000000000000E+0001
 4.57954225467203E+0002	 5.76708333333333E+0002	 3.19727000000000E+0002	 1.79730000000000E+0001	 4.95620000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.22363000000000E+0000	-4.29000000000000E+0001
 4.59629194492596E+0002	 5.76791666666667E+0002	 3.19889000000000E+0002	 1.79580000000000E+0001	 4.95707000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.18449000000000E+0000	-4.29000000000000E+0001
 4.61299224901489E+0002	 5.76458333333333E+0002	 3.19798000000000E+0002	 1.79670000000000E+0001	 4.95542000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.14496000000000E+0000	-4.29000000000000E+0001
 4.62974167945926E+0002	 5.76625000000000E+0002	 3.19629000000000E+0002	 1.79820000000000E+0001	 4.95349000000000E+0002	 2.50100000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.10544000000000E+0000	-4.29000000000000E+0001
 4.64645211053360E+0002	 5.76625000000000E+0002	 3.19662000000000E+0002	 1.79790000000000E+0001	 4.95351000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.06667000000000E+0000	-4.29000000000000E+0001
 4.66294752266000E+0002	 5.76666666666667E+0002	 3.19558000000000E+0002	 1.79870000000000E+0001	 4.95610000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 2.02753000000000E+0000	-4.29000000000000E+0001
 4.67970663869291E+0002	 5.76791666666667E+0002	 3.19469000000000E+0002	 1.79970000000000E+0001	 4.95544000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 1.98801000000000E+0000	-4.29000000000000E+0001
 4.69656358559538E+0002	 5.76708333333333E+0002	 3.19380000000000E+0002	 1.80030000000000E+0001	 4.95445000000000E+0002	 2.50040000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 1.94886000000000E+0000	-4.29000000000000E+0001
 4.71317615227634E+0002	 5.76666666666667E+0002	 3.19460000000000E+0002	 1.79960000000000E+0001	 4.95287000000000E+0002	 2.50130000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 1.90934000000000E+0000	-4.29000000000000E+0001
 4.72988653865226E+0002	 5.76791666666667E+0002	 3.19476000000000E+0002	 1.79940000000000E+0001	 4.95563000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	 1.87058000000000E+0000	-4.29000000000000E+0001
 4.74638208487392E+0002	 5.76625000000000E+0002	 3.19455000000000E+0002	 1.79960000000000E+0001	 4.95653000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 1.83106000000000E+0000	-4.29000000000000E+0001
 4.76313137284208E+0002	 5.76666666666667E+0002	 3.19458000000000E+0002	 1.79960000000000E+0001	 4.95651000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	 1.79191000000000E+0000	-4.29000000000000E+0001
