Data recorded as Sample1: B00KOD1A_MR_AB_
Osc Amp:  1.10000000000000E+0000	Osc Freq:  3.36600000000000E+0001	Phase:  0.00000000000000E+0000	Time Constant: 9	Conductance Ratio:  1.00000000000000E-0003	Current:  1.10000000000000E-0003
Time(s)	HeLevel(mm)	VTIRes(Ohms)	VTITemp(K)	ProbeRes(Ohms)	ProbeTemp(K)	X(V)	Y(V)	Resistance(Ohms)	Field(T)	Angle(°)
 1.57558689721738E+0002	 5.74419354838710E+0002	 3.19720000000000E+0002	 1.79740000000000E+0001	 4.95357000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-3.71081000000000E+0000	-4.29000000000000E+0001
 1.59231675813546E+0002	 5.74225806451613E+0002	 3.19822000000000E+0002	 1.79650000000000E+0001	 4.95405000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-3.74996000000000E+0000	-4.29000000000000E+0001
 1.60898796355403E+0002	 5.74322580645161E+0002	 3.19801000000000E+0002	 1.79670000000000E+0001	 4.95708000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-3.78872000000000E+0000	-4.29000000000000E+0001
 1.62552277733623E+0002	 5.74467741935484E+0002	 3.19885000000000E+0002	 1.79600000000000E+0001	 4.95641000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-3.82824000000000E+0000	-4.29000000000000E+0001
 1.64224270123717E+0002	 5.74516129032258E+0002	 3.19978000000000E+0002	 1.79510000000000E+0001	 4.95579000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-3.86777000000000E+0000	-4.29000000000000E+0001
 1.65901157269988E+0002	 5.74516129032258E+0002	 3.19852000000000E+0002	 1.79630000000000E+0001	 4.95538000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-3.90691000000000E+0000	-4.29000000000000E+0001
 1.67570242027967E+0002	 5.74274193548387E+0002	 3.19952000000000E+0002	 1.79540000000000E+0001	 4.95363000000000E+0002	 2.50090000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-3.94643000000000E+0000	-4.29000000000000E+0001
 1.69241277313178E+0002	 5.74467741935484E+0002	 3.19867000000000E+0002	 1.79610000000000E+0001	 4.95426000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-3.98520000000000E+0000	-4.29000000000000E+0001
 1.70895707974058E+0002	 5.74564516129032E+0002	 3.20151000000000E+0002	 1.79370000000000E+0001	 4.95496000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.02472000000000E+0000	-4.29000000000000E+0001
 1.72581387857954E+0002	 5.74322580645161E+0002	 3.19999000000000E+0002	 1.79500000000000E+0001	 4.95760000000000E+0002	 2.49860000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.06386000000000E+0000	-4.29000000000000E+0001
 1.74245590989916E+0002	 5.74370967741935E+0002	 3.20249000000000E+0002	 1.79290000000000E+0001	 4.95815000000000E+0002	 2.49830000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.10339000000000E+0000	-4.29000000000000E+0001
 1.75920524815305E+0002	 5.74322580645161E+0002	 3.20189000000000E+0002	 1.79340000000000E+0001	 4.95800000000000E+0002	 2.49830000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.14253000000000E+0000	-4.29000000000000E+0001
 1.77592537878418E+0002	 5.74370967741935E+0002	 3.20109000000000E+0002	 1.79410000000000E+0001	 4.95458000000000E+0002	 2.50020000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.18205000000000E+0000	-4.29000000000000E+0001
 1.79265528998797E+0002	 5.74564516129032E+0002	 3.20301000000000E+0002	 1.79250000000000E+0001	 4.95379000000000E+0002	 2.50080000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.22157000000000E+0000	-4.29000000000000E+0001
 1.80945352272426E+0002	 5.74564516129032E+0002	 3.20208000000000E+0002	 1.79330000000000E+0001	 4.95169000000000E+0002	 2.50200000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.26109000000000E+0000	-4.29000000000000E+0001
 1.82616388116367E+0002	 5.74322580645161E+0002	 3.20278000000000E+0002	 1.79280000000000E+0001	 4.95302000000000E+0002	 2.50120000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.30024000000000E+0000	-4.29000000000000E+0001
 1.84289376443095E+0002	 5.74370967741935E+0002	 3.19923000000000E+0002	 1.79570000000000E+0001	 4.95571000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.33976000000000E+0000	-4.29000000000000E+0001
 1.85965286928925E+0002	 5.74419354838710E+0002	 3.20149000000000E+0002	 1.79380000000000E+0001	 4.95790000000000E+0002	 2.49840000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.37890000000000E+0000	-4.29000000000000E+0001
 1.87636347636362E+0002	 5.74516129032258E+0002	 3.20295000000000E+0002	 1.79250000000000E+0001	 4.95696000000000E+0002	 2.49890000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.41767000000000E+0000	-4.29000000000000E+0001
 1.89287827363534E+0002	 5.74322580645161E+0002	 3.20180000000000E+0002	 1.79350000000000E+0001	 4.95320000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.45719000000000E+0000	-4.29000000000000E+0001
 1.90963744554126E+0002	 5.74419354838710E+0002	 3.20462000000000E+0002	 1.79130000000000E+0001	 4.95431000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.49633000000000E+0000	-4.29000000000000E+0001
 1.92630896943606E+0002	 5.74322580645161E+0002	 3.20280000000000E+0002	 1.79270000000000E+0001	 4.95573000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.53585000000000E+0000	-4.29000000000000E+0001
 1.94305811772167E+0002	 5.74564516129032E+0002	 3.20449000000000E+0002	 1.79120000000000E+0001	 4.95736000000000E+0002	 2.49870000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.57500000000000E+0000	-4.29000000000000E+0001
 1.95978800657625E+0002	 5.74467741935484E+0002	 3.20455000000000E+0002	 1.79120000000000E+0001	 4.95729000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.61414000000000E+0000	-4.29000000000000E+0001
 1.97632272816797E+0002	 5.74467741935484E+0002	 3.20345000000000E+0002	 1.79210000000000E+0001	 4.95590000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.65329000000000E+0000	-4.29000000000000E+0001
 1.99302311047913E+0002	 5.74322580645161E+0002	 3.20354000000000E+0002	 1.79200000000000E+0001	 4.95617000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.69281000000000E+0000	-4.29000000000000E+0001
 2.00975297698451E+0002	 5.74274193548387E+0002	 3.20449000000000E+0002	 1.79120000000000E+0001	 4.95577000000000E+0002	 2.49960000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.73195000000000E+0000	-4.29000000000000E+0001
 2.02646339409059E+0002	 5.74322580645161E+0002	 3.20548000000000E+0002	 1.79040000000000E+0001	 4.95585000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.77147000000000E+0000	-4.29000000000000E+0001
 2.04317367151412E+0002	 5.74467741935484E+0002	 3.20599000000000E+0002	 1.79000000000000E+0001	 4.95328000000000E+0002	 2.50110000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-4.81024000000000E+0000	-4.29000000000000E+0001
 2.05969838624741E+0002	 5.74370967741935E+0002	 3.20544000000000E+0002	 1.79040000000000E+0001	 4.95428000000000E+0002	 2.50050000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.84939000000000E+0000	-4.29000000000000E+0001
 2.07635042721910E+0002	 5.74516129032258E+0002	 3.20323000000000E+0002	 1.79230000000000E+0001	 4.95469000000000E+0002	 2.50030000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.88815000000000E+0000	-4.29000000000000E+0001
 2.09286521610987E+0002	 5.74419354838710E+0002	 3.20544000000000E+0002	 1.79040000000000E+0001	 4.95548000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-4.92730000000000E+0000	-4.29000000000000E+0001
 2.10954620768841E+0002	 5.77208333333333E+0002	 3.20541000000000E+0002	 1.79050000000000E+0001	 4.95625000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-4.96607000000000E+0000	-4.29000000000000E+0001
 2.12604173156085E+0002	 5.77083333333333E+0002	 3.20458000000000E+0002	 1.79120000000000E+0001	 4.95685000000000E+0002	 2.49900000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.00559000000000E+0000	-4.29000000000000E+0001
 2.14288875541445E+0002	 5.77083333333333E+0002	 3.20607000000000E+0002	 1.78990000000000E+0001	 4.95647000000000E+0002	 2.49910000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.04511000000000E+0000	-4.29000000000000E+0001
 2.15956008096001E+0002	 5.77083333333333E+0002	 3.20539000000000E+0002	 1.79050000000000E+0001	 4.95516000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.08463000000000E+0000	-4.29000000000000E+0001
 2.17633905147163E+0002	 5.76958333333333E+0002	 3.20638000000000E+0002	 1.78970000000000E+0001	 4.95279000000000E+0002	 2.50140000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.12377000000000E+0000	-4.29000000000000E+0001
 2.19301006971556E+0002	 5.77041666666667E+0002	 3.20562000000000E+0002	 1.79030000000000E+0001	 4.95311000000000E+0002	 2.50110000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-5.16330000000000E+0000	-4.29000000000000E+0001
 2.20975948060438E+0002	 5.77083333333333E+0002	 3.20627000000000E+0002	 1.78970000000000E+0001	 4.95499000000000E+0002	 2.50010000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.20244000000000E+0000	-4.29000000000000E+0001
 2.22653824717946E+0002	 5.77083333333333E+0002	 3.20773000000000E+0002	 1.78850000000000E+0001	 4.95652000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.24158000000000E+0000	-4.29000000000000E+0001
 2.24318028129273E+0002	 5.77000000000000E+0002	 3.20475000000000E+0002	 1.79100000000000E+0001	 4.95608000000000E+0002	 2.49950000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-5.28073000000000E+0000	-4.29000000000000E+0001
 2.25974401495162E+0002	 5.77083333333333E+0002	 3.20566000000000E+0002	 1.79030000000000E+0001	 4.95410000000000E+0002	 2.50060000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.31987000000000E+0000	-4.29000000000000E+0001
 2.27646421263038E+0002	 5.77125000000000E+0002	 3.20637000000000E+0002	 1.78950000000000E+0001	 4.95434000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.35939000000000E+0000	-4.29000000000000E+0001
 2.29321352574140E+0002	 5.77166666666667E+0002	 3.20812000000000E+0002	 1.78820000000000E+0001	 4.95572000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.39891000000000E+0000	-4.29000000000000E+0001
 2.30992386183160E+0002	 5.77166666666667E+0002	 3.20679000000000E+0002	 1.78930000000000E+0001	 4.95538000000000E+0002	 2.49990000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.43806000000000E+0000	-4.29000000000000E+0001
 2.32672216999647E+0002	 5.77166666666667E+0002	 3.20865000000000E+0002	 1.78780000000000E+0001	 4.95623000000000E+0002	 2.49960000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.47758000000000E+0000	-4.29000000000000E+0001
 2.34343239154697E+0002	 5.77000000000000E+0002	 3.20858000000000E+0002	 1.78780000000000E+0001	 4.95521000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.51710000000000E+0000	-4.29000000000000E+0001
 2.36018181081674E+0002	 5.77000000000000E+0002	 3.20720000000000E+0002	 1.78900000000000E+0001	 4.95501000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.55624000000000E+0000	-4.29000000000000E+0001
 2.37685320899723E+0002	 5.77166666666667E+0002	 3.20846000000000E+0002	 1.78790000000000E+0001	 4.95447000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.59501000000000E+0000	-4.29000000000000E+0001
 2.39335841566456E+0002	 5.77166666666667E+0002	 3.20997000000000E+0002	 1.78660000000000E+0001	 4.95459000000000E+0002	 2.50030000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-5.63453000000000E+0000	-4.29000000000000E+0001
 2.41008826820168E+0002	 5.76958333333333E+0002	 3.21021000000000E+0002	 1.78640000000000E+0001	 4.95600000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.67368000000000E+0000	-4.29000000000000E+0001
 2.42683773496352E+0002	 5.77083333333333E+0002	 3.21096000000000E+0002	 1.78580000000000E+0001	 4.95314000000000E+0002	 2.50120000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-5.71320000000000E+0000	-4.29000000000000E+0001
 2.44354808502198E+0002	 5.77083333333333E+0002	 3.21121000000000E+0002	 1.78560000000000E+0001	 4.95623000000000E+0002	 2.49940000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.75234000000000E+0000	-4.29000000000000E+0001
 2.46032676220022E+0002	 5.77083333333333E+0002	 3.21102000000000E+0002	 1.78570000000000E+0001	 4.95511000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.79111000000000E+0000	-4.29000000000000E+0001
 2.47678328390899E+0002	 5.77208333333333E+0002	 3.21064000000000E+0002	 1.78610000000000E+0001	 4.95516000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.83063000000000E+0000	-4.29000000000000E+0001
 2.49358145518495E+0002	 5.77125000000000E+0002	 3.21194000000000E+0002	 1.78480000000000E+0001	 4.95642000000000E+0002	 2.49920000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-5.87015000000000E+0000	-4.29000000000000E+0001
 2.51029183317992E+0002	 5.77166666666667E+0002	 3.21137000000000E+0002	 1.78540000000000E+0001	 4.95654000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.90930000000000E+0000	-4.29000000000000E+0001
 2.52700219720663E+0002	 5.77166666666667E+0002	 3.21280000000000E+0002	 1.78420000000000E+0001	 4.95610000000000E+0002	 2.49940000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.94882000000000E+0000	-4.29000000000000E+0001
 2.54373199945803E+0002	 5.77250000000000E+0002	 3.21150000000000E+0002	 1.78530000000000E+0001	 4.95339000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-5.98758000000000E+0000	-4.29000000000000E+0001
 2.56020789234386E+0002	 5.77125000000000E+0002	 3.21271000000000E+0002	 1.78430000000000E+0001	 4.95444000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.02673000000000E+0000	-4.29000000000000E+0001
 2.57702573930486E+0002	 5.77125000000000E+0002	 3.21183000000000E+0002	 1.78510000000000E+0001	 4.95443000000000E+0002	 2.50020000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.06625000000000E+0000	-4.29000000000000E+0001
 2.59373606701410E+0002	 5.77125000000000E+0002	 3.21114000000000E+0002	 1.78560000000000E+0001	 4.95560000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.10540000000000E+0000	-4.29000000000000E+0001
 2.61041718989425E+0002	 5.77208333333333E+0002	 3.21135000000000E+0002	 1.78550000000000E+0001	 4.95389000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.14492000000000E+0000	-4.29000000000000E+0001
 2.62713736522379E+0002	 5.77000000000000E+0002	 3.21206000000000E+0002	 1.78490000000000E+0001	 4.95778000000000E+0002	 2.49850000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.18368000000000E+0000	-4.29000000000000E+0001
 2.64364250763714E+0002	 5.77333333333333E+0002	 3.21318000000000E+0002	 1.78390000000000E+0001	 4.95491000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.22320000000000E+0000	-4.29000000000000E+0001
 2.66041149084590E+0002	 5.77125000000000E+0002	 3.21305000000000E+0002	 1.78390000000000E+0001	 4.95429000000000E+0002	 2.50050000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.26273000000000E+0000	-4.29000000000000E+0001
 2.67718045449911E+0002	 5.77041666666667E+0002	 3.21465000000000E+0002	 1.78270000000000E+0001	 4.95548000000000E+0002	 2.49980000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.30187000000000E+0000	-4.29000000000000E+0001
 2.69388114969919E+0002	 5.77125000000000E+0002	 3.21307000000000E+0002	 1.78400000000000E+0001	 4.95556000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.34101000000000E+0000	-4.29000000000000E+0001
 2.71056206584915E+0002	 5.67161290322581E+0002	 3.21545000000000E+0002	 1.78200000000000E+0001	 4.95581000000000E+0002	 2.49970000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.38091000000000E+0000	-4.29000000000000E+0001
 2.72742870951476E+0002	 5.67161290322581E+0002	 3.21585000000000E+0002	 1.78170000000000E+0001	 4.95648000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.42005000000000E+0000	-4.29000000000000E+0001
 2.74415856484553E+0002	 5.67112903225806E+0002	 3.21649000000000E+0002	 1.78110000000000E+0001	 4.95722000000000E+0002	 2.49880000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-6.45920000000000E+0000	-4.29000000000000E+0001
 2.76081037115052E+0002	 5.67161290322581E+0002	 3.21603000000000E+0002	 1.78150000000000E+0001	 4.95632000000000E+0002	 2.49930000000000E+0001	 6.47929000000000E-0003	-3.81472000000000E-0005	 5.89026363636364E+0000	-6.49797000000000E+0000	-4.29000000000000E+0001
 2.77732531369210E+0002	 5.67306451612903E+0002	 3.21713000000000E+0002	 1.78060000000000E+0001	 4.95414000000000E+0002	 2.50060000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.53749000000000E+0000	-4.29000000000000E+0001
 2.79408442972501E+0002	 5.67354838709677E+0002	 3.21547000000000E+0002	 1.78200000000000E+0001	 4.95337000000000E+0002	 2.50100000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.57701000000000E+0000	-4.29000000000000E+0001
 2.81087300480927E+0002	 5.67064516129032E+0002	 3.21828000000000E+0002	 1.77960000000000E+0001	 4.95509000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.61653000000000E+0000	-4.29000000000000E+0001
 2.82759309912293E+0002	 5.67209677419355E+0002	 3.21700000000000E+0002	 1.78070000000000E+0001	 4.95518000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.65567000000000E+0000	-4.29000000000000E+0001
 2.84434247648793E+0002	 5.67306451612903E+0002	 3.21791000000000E+0002	 1.77970000000000E+0001	 4.95645000000000E+0002	 2.49930000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.69520000000000E+0000	-4.29000000000000E+0001
 2.86105282095909E+0002	 5.67258064516129E+0002	 3.21682000000000E+0002	 1.78090000000000E+0001	 4.95505000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.73472000000000E+0000	-4.29000000000000E+0001
 2.87784130385286E+0002	 5.67161290322581E+0002	 3.21673000000000E+0002	 1.78090000000000E+0001	 4.95519000000000E+0002	 2.50000000000000E+0001	 6.47929000000000E-0003	-3.62399000000000E-0005	 5.89026363636364E+0000	-6.77386000000000E+0000	-4.29000000000000E+0001
 2.89457112845348E+0002	 5.67112903225806E+0002	 3.21794000000000E+0002	 1.78000000000000E+0001	 4.95666000000000E+0002	 2.49900000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.81338000000000E+0000	-4.29000000000000E+0001
 2.91131081184899E+0002	 5.67209677419355E+0002	 3.21812000000000E+0002	 1.77980000000000E+0001	 4.95544000000000E+0002	 2.49980000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.85290000000000E+0000	-4.29000000000000E+0001
 2.92811883353890E+0002	 5.67258064516129E+0002	 3.21760000000000E+0002	 1.78020000000000E+0001	 4.95524000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.89205000000000E+0000	-4.29000000000000E+0001
 2.94482915007354E+0002	 5.67209677419355E+0002	 3.21781000000000E+0002	 1.78000000000000E+0001	 4.95494000000000E+0002	 2.50020000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-6.93157000000000E+0000	-4.29000000000000E+0001
 2.96158834991598E+0002	 5.67209677419355E+0002	 3.21676000000000E+0002	 1.78090000000000E+0001	 4.95647000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-6.97109000000000E+0000	-4.29000000000000E+0001
 2.97831820524676E+0002	 5.67354838709677E+0002	 3.21774000000000E+0002	 1.78010000000000E+0001	 4.95531000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.01023000000000E+0000	-4.29000000000000E+0001
 2.99506757702445E+0002	 5.67209677419355E+0002	 3.21838000000000E+0002	 1.77960000000000E+0001	 4.95365000000000E+0002	 2.50090000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.04975000000000E+0000	-4.29000000000000E+0001
 3.01178769089368E+0002	 5.67161290322581E+0002	 3.22036000000000E+0002	 1.77790000000000E+0001	 4.95441000000000E+0002	 2.50040000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.08890000000000E+0000	-4.29000000000000E+0001
 3.02855665734053E+0002	 5.67161290322581E+0002	 3.21873000000000E+0002	 1.77920000000000E+0001	 4.95399000000000E+0002	 2.50070000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.12842000000000E+0000	-4.29000000000000E+0001
 3.04532564613659E+0002	 5.67161290322581E+0002	 3.21869000000000E+0002	 1.77920000000000E+0001	 4.95492000000000E+0002	 2.50000000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.16794000000000E+0000	-4.29000000000000E+0001
 3.06204572089469E+0002	 5.67161290322581E+0002	 3.21983000000000E+0002	 1.77830000000000E+0001	 4.95780000000000E+0002	 2.49850000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.20708000000000E+0000	-4.29000000000000E+0001
 3.07879508429144E+0002	 5.67209677419355E+0002	 3.21997000000000E+0002	 1.77820000000000E+0001	 4.95557000000000E+0002	 2.49970000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.24660000000000E+0000	-4.29000000000000E+0001
 3.09548595701409E+0002	 5.67306451612903E+0002	 3.22010000000000E+0002	 1.77810000000000E+0001	 4.95490000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.28537000000000E+0000	-4.29000000000000E+0001
 3.11200096101600E+0002	 5.67354838709677E+0002	 3.21936000000000E+0002	 1.77870000000000E+0001	 4.95475000000000E+0002	 2.50020000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.32452000000000E+0000	-4.29000000000000E+0001
 3.12867222789489E+0002	 5.67209677419355E+0002	 3.21985000000000E+0002	 1.77830000000000E+0001	 4.95629000000000E+0002	 2.49920000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.36404000000000E+0000	-4.29000000000000E+0001
 3.14547046901212E+0002	 5.67306451612903E+0002	 3.22010000000000E+0002	 1.77810000000000E+0001	 4.95533000000000E+0002	 2.49990000000000E+0001	 6.48120000000000E-0003	-3.62399000000000E-0005	 5.89200000000000E+0000	-7.40356000000000E+0000	-4.29000000000000E+0001
 3.16225887927097E+0002	 5.67112903225806E+0002	 3.22140000000000E+0002	 1.77700000000000E+0001	 4.95498000000000E+0002	 2.50010000000000E+0001	 6.48120000000000E-0003	-3.81472000000000E-0005	 5.89200000000000E+0000	-7.44270000000000E+0000	-4.29000000000000E+0001
