min F=100; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)]
5.400000000000000000e+01,1.404843000000000064e-01,-7.967262000000000510e-01,5.877852999999999550e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,3.862471000000000004e+03,-8.171408999999999478e-01,-8.180600999999999567e-01,-5.108154000000000305e-01,2.367246000000000072e-01,6.700000000000000000e+01,1.254712000000000015e-02,3.446661000000000058e+04,2.643215999999999899e-01,0.000000000000000000e+00
5.400000000000000000e+01,1.404843000000000064e-01,-7.967262000000000510e-01,5.877852999999999550e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,3.862416000000000167e+03,-8.184812999999999672e-01,-8.184460000000000068e-01,4.995955000000000257e-01,8.307485000000000008e-01,9.800000000000000000e+01,1.254712000000000015e-02,3.462548000000000320e+04,2.659870999999999763e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,5.400000000000000000e+01,0.000000000000000000e+00,3.984090000000000146e+03,8.191203000000000234e-01,8.183753000000000277e-01,-5.119652000000000092e-01,-8.373253000000000501e-01,1.200000000000000000e+01,1.239187999999999922e-02,1.976425999999999840e+04,2.797636000000000012e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,4.020369000000000142e+03,7.954677999999999471e-01,8.236482000000000525e-01,-3.409310999999999869e-01,-7.468422999999999590e-01,1.600000000000000000e+01,1.239187999999999922e-02,-2.590020999999999913e+04,2.561146000000000256e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.500000000000000000e+01,0.000000000000000000e+00,4.020355000000000018e+03,8.438341999999999787e-01,8.130473999999999757e-01,3.308879000000000126e-01,-3.460712000000000232e-01,3.700000000000000000e+01,1.239187999999999922e-02,-2.569588999999999942e+04,2.549661999999999762e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.800000000000000000e+01,0.000000000000000000e+00,3.983954000000000178e+03,8.173428999999999833e-01,8.195902999999999938e-01,5.049350000000000227e-01,-2.552883000000000235e-01,4.100000000000000000e+01,1.239187999999999922e-02,2.065177000000000044e+04,2.807926000000000033e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,4.700000000000000000e+01,0.000000000000000000e+00,3.976137000000000171e+03,-8.195776000000000172e-01,8.183259999999999978e-01,-1.095000000000000053e-03,-7.773577999999999877e-01,1.500000000000000000e+01,1.239187999999999922e-02,2.661588999999999942e+04,2.767037999999999998e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,3.984016000000000076e+03,-8.197970999999999453e-01,-8.183211999999999708e-01,-5.076197999999999544e-01,2.523754000000000275e-01,6.700000000000000000e+01,1.239187999999999922e-02,2.032315000000000146e+04,2.797931000000000168e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,4.020355000000000018e+03,-8.421631000000000533e-01,-8.142867999999999773e-01,-3.441755000000000231e-01,3.396872000000000225e-01,7.200000000000000000e+01,1.239187999999999922e-02,-2.537620000000000073e+04,2.560805999999999916e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.700000000000000000e+01,0.000000000000000000e+00,4.020411000000000058e+03,-7.956374999999999975e-01,-8.233023000000000424e-01,3.332319000000000253e-01,7.421231000000000355e-01,9.200000000000000000e+01,1.239187999999999922e-02,-2.578840000000000146e+04,2.548639999999999795e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,3.984155999999999949e+03,-8.197343000000000268e-01,-8.178600999999999788e-01,5.002953999999999457e-01,8.301288999999999474e-01,9.700000000000000000e+01,1.239187999999999922e-02,1.925325000000000000e+04,2.788976000000000233e-01,0.000000000000000000e+00
5.500000000000000000e+01,1.422442999999999902e-01,-8.067073000000000160e-01,5.735763999999999863e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00,3.976125000000000000e+03,8.187786000000000231e-01,-8.183468000000000409e-01,1.056379000000000085e-03,7.772388000000000075e-01,9.400000000000000000e+01,1.239187999999999922e-02,2.664288999999999942e+04,2.768531000000000186e-01,0.000000000000000000e+00
