min F=100; num_slices=100; num_pts=200
angle,B_x,B_y,B_z,band number,Wien2k band number,spin dirn,branch,area [Angstrom^-2],freq [T],k_x,k_y,k_z,k_parallel,slicenum,inplane dk (Angstrom^-1),dF/dkpara^2,mass (m_e),df/dM [T/(mu_B/f.u.)]
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.331648000000000138e+03,8.165124000000000271e-01,8.183861999999999526e-01,-5.091196000000000055e-01,-5.206332999999999656e-01,8.000000000000000000e+00,1.799419000000000018e-02,-1.685243000000000029e+04,1.485923000000000105e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.030578999999999825e-03,-1.718727000000000102e-02,9.998477000000000059e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.331568000000000211e+03,8.187463000000000379e-01,8.212911000000000517e-01,4.990841999999999778e-01,4.873737000000000208e-01,9.800000000000000000e+01,1.799419000000000018e-02,-1.614804000000000087e+04,1.487658000000000036e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.332686000000000149e+03,-8.219815999999999789e-01,-8.204763999999999946e-01,-5.123893999999999949e-01,-4.888593999999999995e-01,1.100000000000000000e+01,1.797690999999999872e-02,-1.901150999999999840e+04,1.498470000000000080e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.332753999999999905e+03,-8.167832000000000425e-01,-8.199089000000000516e-01,4.978107999999999977e-01,5.207374000000000169e-01,1.010000000000000000e+02,1.797690999999999872e-02,-1.944591999999999825e+04,1.496886000000000050e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.332909000000000106e+03,8.149518000000000040e-01,-8.206946999999999992e-01,3.046065000000000144e-03,3.618970999999999993e-02,5.800000000000000000e+01,1.797690999999999872e-02,-1.243176000000000022e+04,1.489601000000000119e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.332253999999999905e+03,8.159956999999999905e-01,8.185712000000000543e-01,-5.131244000000000360e-01,-5.360004000000000435e-01,7.000000000000000000e+00,1.797690999999999872e-02,-1.601428000000000065e+04,1.487826999999999900e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.332222999999999956e+03,8.194211000000000134e-01,8.213589999999999502e-01,4.974010999999999849e-01,4.738344999999999918e-01,9.700000000000000000e+01,1.797690999999999872e-02,-1.537376000000000022e+04,1.477903000000000133e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.060234000000000280e-03,-3.436928999999999679e-02,9.993908000000000236e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.332858999999999924e+03,-8.210646999999999807e-01,8.208174999999999777e-01,5.560144999999999844e-03,-2.763000999999999999e-02,5.200000000000000000e+01,1.797690999999999872e-02,-1.401789999999999964e+04,1.496310999999999891e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.333731999999999971e+03,-8.221306999999999920e-01,-8.212620999999999949e-01,-5.093237000000000458e-01,-4.737686999999999871e-01,1.300000000000000000e+01,1.795936000000000060e-02,-1.649152999999999884e+04,1.483803999999999956e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.333811999999999898e+03,-8.185234000000000121e-01,-8.183795000000000375e-01,5.009053999999999451e-01,5.349601000000000495e-01,1.020000000000000000e+02,1.795936000000000060e-02,-1.659665999999999985e+04,1.492619000000000029e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.334500000000000000e+03,8.136240000000000139e-01,-8.218912000000000440e-01,1.732864999999999883e-04,4.992826999999999682e-02,5.900000000000000000e+01,1.795936000000000060e-02,-1.306748999999999978e+04,1.486812999999999885e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.333862000000000080e+03,8.165519999999999445e-01,8.183534000000000086e-01,-5.092651999999999735e-01,-5.433249999999999469e-01,6.000000000000000000e+00,1.795936000000000060e-02,-1.666638999999999942e+04,1.501939999999999942e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.333840999999999894e+03,8.171450000000000102e-01,8.184506000000000281e-01,4.984887000000000068e-01,4.630481000000000180e-01,9.600000000000000000e+01,1.795936000000000060e-02,-1.718425999999999840e+04,1.494184000000000068e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.088043000000000510e-03,-5.154086000000000084e-02,9.986294999999999478e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.334356999999999971e+03,-8.150366000000000000e-01,8.197402999999999773e-01,-2.091828000000000003e-03,-5.174615999999999938e-02,5.000000000000000000e+01,1.795936000000000060e-02,-1.265820999999999913e+04,1.494834999999999914e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.335650000000000091e+03,-8.213154000000000288e-01,-8.192203999999999597e-01,-5.089504000000000250e-01,-4.613815000000000000e-01,1.300000000000000000e+01,1.794157000000000043e-02,-1.683593000000000029e+04,1.497815999999999870e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.335711999999999989e+03,-8.214822999999999986e-01,-8.210577000000000014e-01,4.982514000000000109e-01,5.434909999999999464e-01,1.030000000000000000e+02,1.794157000000000043e-02,-1.646545000000000073e+04,1.483514999999999973e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.336309999999999945e+03,8.154472999999999860e-01,-8.212698999999999971e-01,6.766378999999999883e-04,6.697111000000000036e-02,6.000000000000000000e+01,1.794157000000000043e-02,-1.243414999999999964e+04,1.500379000000000018e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.335708999999999833e+03,8.181735999999999454e-01,8.220922000000000507e-01,-5.094016000000000099e-01,-5.547252000000000294e-01,5.000000000000000000e+00,1.794157000000000043e-02,-1.645274000000000160e+04,1.500241999999999964e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.335838000000000193e+03,8.183186999999999545e-01,8.194791000000000158e-01,5.004123999999999794e-01,4.528101999999999960e-01,9.500000000000000000e+01,1.794157000000000043e-02,-1.683974000000000160e+04,1.489421999999999968e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.211308000000000003e-02,-6.869672000000000278e-02,9.975640999999999536e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.336271999999999935e+03,-8.161040000000000516e-01,8.220288000000000039e-01,-9.670455999999999963e-05,-6.645268999999999482e-02,4.900000000000000000e+01,1.794157000000000043e-02,-1.171701000000000022e+04,1.494478999999999946e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.338110000000000127e+03,-8.226546999999999610e-01,-8.231969999999999565e-01,-5.100371000000000210e-01,-4.498903000000000207e-01,1.500000000000000000e+01,1.792356999999999978e-02,-1.573887000000000080e+04,1.490068999999999977e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.337793999999999869e+03,-8.202641999999999989e-01,-8.216204000000000285e-01,5.012988000000000444e-01,5.574980000000000491e-01,1.040000000000000000e+02,1.792356999999999978e-02,-1.367372999999999956e+04,1.490296000000000121e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.339070000000000164e+03,8.138532000000000544e-01,-8.213460000000000205e-01,5.177753999999999690e-04,8.333050000000000179e-02,6.200000000000000000e+01,1.792356999999999978e-02,-1.328079000000000087e+04,1.493404000000000120e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.338222000000000207e+03,8.166080000000000005e-01,8.187088000000000143e-01,-5.093609000000000053e-01,-5.653348999999999736e-01,4.000000000000000000e+00,1.792356999999999978e-02,-1.624079000000000087e+04,1.491075000000000039e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.337731999999999971e+03,8.168714999999999726e-01,8.198946999999999763e-01,5.004992999999999803e-01,4.405846999999999958e-01,9.400000000000000000e+01,1.792356999999999978e-02,-1.278413999999999942e+04,1.489537999999999973e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.513444000000000074e-02,-8.583164999999999545e-02,9.961946999999999885e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.338773999999999887e+03,-8.156970999999999528e-01,8.204685999999999924e-01,5.591355999999999665e-05,-8.271159000000000150e-02,4.700000000000000000e+01,1.792356999999999978e-02,-1.092229999999999927e+04,1.489977000000000107e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.341355000000000018e+03,-8.220918999999999865e-01,-8.215354999999999741e-01,-5.068078999999999779e-01,-4.343841999999999981e-01,1.600000000000000000e+01,1.790537999999999852e-02,-1.798858000000000175e+04,1.495669000000000026e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.341376999999999953e+03,-8.170661000000000174e-01,-8.173768999999999618e-01,4.999711000000000016e-01,5.665426000000000073e-01,1.050000000000000000e+02,1.790537999999999852e-02,-1.701156999999999971e+04,1.490987000000000007e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.342405000000000200e+03,8.163234999999999797e-01,-8.199914000000000369e-01,-3.798117999999999742e-04,9.884977000000000347e-02,6.300000000000000000e+01,1.790537999999999852e-02,-1.413065999999999985e+04,1.503317999999999877e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.341643999999999778e+03,8.176866999999999885e-01,8.212720000000000020e-01,-5.080417000000000405e-01,-5.749587000000000447e-01,4.000000000000000000e+00,1.790537999999999852e-02,-2.002972000000000116e+04,1.499138999999999888e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.341394999999999982e+03,8.192336999999999536e-01,8.218809999999999727e-01,4.988323000000000063e-01,4.263648999999999911e-01,9.200000000000000000e+01,1.790537999999999852e-02,-1.730772000000000116e+04,1.507538999999999962e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.815117999999999940e-02,-1.029404000000000013e-01,9.945218999999999587e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.342461999999999989e+03,-8.177276999999999463e-01,8.191709999999999825e-01,-8.272236999999999993e-04,-9.999123999999999513e-02,4.600000000000000000e+01,1.790537999999999852e-02,-1.474037999999999920e+04,1.502353999999999912e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.344402000000000044e+03,-8.215396999999999839e-01,-8.203036999999999690e-01,-5.070227999999999957e-01,-4.221782000000000035e-01,1.700000000000000000e+01,1.788702000000000000e-02,-1.321644000000000051e+04,1.491126000000000118e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.345264999999999873e+03,-8.213089999999999558e-01,-8.237008999999999581e-01,4.992041999999999868e-01,5.769611999999999519e-01,1.060000000000000000e+02,1.788702000000000000e-02,-1.981459000000000015e+04,1.497758999999999896e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.346168999999999869e+03,8.172964999999999813e-01,-8.173608999999999458e-01,-1.065511000000000106e-03,1.143363000000000018e-01,6.400000000000000000e+01,1.788702000000000000e-02,-1.407865999999999985e+04,1.494844999999999924e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.344670000000000073e+03,8.170830999999999511e-01,8.196894000000000124e-01,-5.081628999999999730e-01,-5.854610000000000092e-01,3.000000000000000000e+00,1.788702000000000000e-02,-1.459573999999999978e+04,1.498841999999999952e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.344596000000000004e+03,8.196286999999999878e-01,8.231049000000000282e-01,4.978652000000000077e-01,4.127121000000000262e-01,9.100000000000000000e+01,1.788702000000000000e-02,-1.472320999999999913e+04,1.491832999999999909e-01,0.000000000000000000e+00
7.000000000000000000e+00,2.116238999999999967e-02,-1.200178999999999968e-01,9.925462000000000451e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.345777000000000044e+03,-8.139515000000000500e-01,8.227404000000000384e-01,-2.870305000000000079e-03,-1.188175999999999954e-01,4.400000000000000000e+01,1.788702000000000000e-02,-1.143920999999999913e+04,1.491612999999999967e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.348994999999999891e+03,-8.230916000000000343e-01,-8.238590999999999553e-01,-5.112417999999999685e-01,-4.132410999999999723e-01,1.800000000000000000e+01,1.786851999999999885e-02,-1.573717000000000007e+04,1.491340999999999917e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.348476999999999862e+03,-8.215489000000000264e-01,-8.200273000000000145e-01,4.970222000000000251e-01,5.847225999999999813e-01,1.060000000000000000e+02,1.786851999999999885e-02,-1.241704999999999927e+04,1.494019000000000041e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.350505000000000109e+03,8.137320000000000109e-01,-8.187893000000000532e-01,-1.689720999999999931e-03,1.302146000000000137e-01,6.600000000000000000e+01,1.786851999999999885e-02,-1.353587999999999920e+04,1.499791000000000041e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.349525999999999840e+03,8.190768000000000493e-01,8.228085000000000537e-01,4.984628999999999865e-01,4.006335999999999786e-01,9.000000000000000000e+01,1.786851999999999885e-02,-2.019609999999999854e+04,1.506203000000000125e-01,0.000000000000000000e+00
8.000000000000000000e+00,2.416716000000000003e-02,-1.370587000000000055e-01,9.902680999999999845e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.350577000000000226e+03,-8.151321000000000261e-01,8.185217000000000187e-01,1.541410000000000002e-03,-1.303585999999999911e-01,4.300000000000000000e+01,1.786851999999999885e-02,-1.403348999999999978e+04,1.501657000000000131e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.353920000000000073e+03,-8.212087000000000137e-01,-8.191026999999999614e-01,-5.080519000000000007e-01,-3.979154999999999776e-01,1.900000000000000000e+01,1.784989000000000020e-02,-1.769904999999999927e+04,1.503560999999999925e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.355579000000000178e+03,8.160661999999999638e-01,-8.180420000000000469e-01,-9.335688000000000189e-04,1.472718000000000083e-01,6.700000000000000000e+01,1.784989000000000020e-02,-1.409617000000000007e+04,1.507375999999999994e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.353840999999999894e+03,8.214223999999999970e-01,8.210560000000000080e-01,5.018017000000000172e-01,3.914470999999999923e-01,8.900000000000000000e+01,1.784989000000000020e-02,-1.648125999999999840e+04,1.501921999999999979e-01,0.000000000000000000e+00
9.000000000000000000e+00,2.716456000000000079e-02,-1.540578999999999976e-01,9.876882999999999635e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.355599999999999909e+03,-8.155286999999999953e-01,8.234462999999999644e-01,-1.466896999999999993e-03,-1.504607000000000028e-01,4.100000000000000000e+01,1.784989000000000020e-02,-1.435335000000000036e+04,1.506017000000000050e-01,0.000000000000000000e+00
1.000000000000000000e+01,3.015369000000000035e-02,-1.710100999999999982e-01,9.848078000000000110e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.359048999999999978e+03,-8.216723000000000221e-01,-8.193873000000000406e-01,-5.094378999999999991e-01,-3.863514000000000115e-01,2.100000000000000000e+01,1.783117000000000035e-02,-1.490220999999999913e+04,1.518822999999999979e-01,0.000000000000000000e+00
1.000000000000000000e+01,3.015369000000000035e-02,-1.710100999999999982e-01,9.848078000000000110e-01,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,2.361275000000000091e+03,8.141024999999999512e-01,-8.186653000000000402e-01,3.767878000000000113e-04,1.649192999999999909e-01,6.900000000000000000e+01,1.783117000000000035e-02,-1.499785000000000036e+04,1.510768999999999862e-01,0.000000000000000000e+00
