Field	T\dRuOx\n	T\dCernox\n	T\dRuOx\n Corrected	T\dCernox\n Corrected
1.648250000000000200e+01	2.958000000000000100e-01	4.500000000000000100e-01	3.455480337142944300e-01	3.510546684265136700e-01
1.647889999999999900e+01	2.957000000000000200e-01	4.500000000000000100e-01	3.454077243804931600e-01	3.510508537292480500e-01
1.647520000000000100e+01	2.955999999999999700e-01	4.499000000000000200e-01	3.452904224395752000e-01	3.509335517883300800e-01
1.647159999999999900e+01	2.955999999999999700e-01	4.499000000000000200e-01	3.452512025833129900e-01	3.507947921752929700e-01
1.646790000000000000e+01	2.954999999999999800e-01	4.499000000000000200e-01	3.451517820358276400e-01	3.508615493774414100e-01
1.646420000000000200e+01	2.957000000000000200e-01	4.499000000000000200e-01	3.454029560089111300e-01	3.511567115783691400e-01
1.646059999999999900e+01	2.957000000000000200e-01	4.499000000000000200e-01	3.453792333602905300e-01	3.506822586059570300e-01
1.645700000000000100e+01	2.957000000000000200e-01	4.499000000000000200e-01	3.453849554061889600e-01	3.509931564331054700e-01
1.645339999999999800e+01	2.957000000000000200e-01	4.499000000000000200e-01	3.453817367553710900e-01	3.509469032287597700e-01
1.644960000000000000e+01	2.955999999999999700e-01	4.497999999999999800e-01	3.452641963958740200e-01	3.509812355041503900e-01
1.644600000000000200e+01	2.958000000000000100e-01	4.497999999999999800e-01	3.454706668853759800e-01	3.510265350341796900e-01
1.644239999999999900e+01	2.957000000000000200e-01	4.497999999999999800e-01	3.453415632247924800e-01	3.508634567260742200e-01
1.643870000000000100e+01	2.959999999999999900e-01	4.497999999999999800e-01	3.457056283950805700e-01	3.508214950561523400e-01
1.643509999999999800e+01	2.958000000000000100e-01	4.497999999999999800e-01	3.454577922821044900e-01	3.509435653686523400e-01
1.643140000000000000e+01	2.954999999999999800e-01	4.497999999999999800e-01	3.450477123260498000e-01	3.508262634277343800e-01
1.642770000000000200e+01	2.957000000000000200e-01	4.497999999999999800e-01	3.453571796417236300e-01	3.508353233337402300e-01
1.642409999999999900e+01	2.960999999999999700e-01	4.497999999999999800e-01	3.457869291305542000e-01	3.508553504943847700e-01
1.642040000000000100e+01	2.958000000000000100e-01	4.496999999999999900e-01	3.454092741012573200e-01	3.508272171020507800e-01
1.641679999999999900e+01	2.959000000000000000e-01	4.496999999999999900e-01	3.455162048339843800e-01	3.508558273315429700e-01
1.641320000000000000e+01	2.955999999999999700e-01	4.496999999999999900e-01	3.452039957046508800e-01	3.508391380310058600e-01
1.640960000000000100e+01	2.957000000000000200e-01	4.496999999999999900e-01	3.452835083007812500e-01	3.509459495544433600e-01
1.640589999999999900e+01	2.954999999999999800e-01	4.496999999999999900e-01	3.450481891632080100e-01	3.509211540222168000e-01
1.640230000000000000e+01	2.959000000000000000e-01	4.496000000000000000e-01	3.455216884613037100e-01	3.509712219238281300e-01
1.639870000000000200e+01	2.959000000000000000e-01	4.496000000000000000e-01	3.455290794372558600e-01	3.508076667785644500e-01
1.639500000000000000e+01	2.957000000000000200e-01	4.496000000000000000e-01	3.453038930892944300e-01	3.507814407348632800e-01
1.639140000000000100e+01	2.960999999999999700e-01	4.496000000000000000e-01	3.457388877868652300e-01	3.509287834167480500e-01
1.638779999999999900e+01	2.959000000000000000e-01	4.496000000000000000e-01	3.454923629760742200e-01	3.509273529052734400e-01
1.638410000000000000e+01	2.958000000000000100e-01	4.496000000000000000e-01	3.453860282897949200e-01	3.510737419128418000e-01
1.638040000000000200e+01	2.959000000000000000e-01	4.496000000000000000e-01	3.455047607421875000e-01	3.509855270385742200e-01
1.637679999999999900e+01	2.959999999999999900e-01	4.495000000000000100e-01	3.455808162689209000e-01	3.506784439086914100e-01
1.637320000000000100e+01	2.959000000000000000e-01	4.495000000000000100e-01	3.454751968383789100e-01	3.508100509643554700e-01
1.636949999999999900e+01	2.958000000000000100e-01	4.495000000000000100e-01	3.453443050384521500e-01	3.508887290954589800e-01
1.636580000000000000e+01	2.959000000000000000e-01	4.495000000000000100e-01	3.454774618148803700e-01	3.508992195129394500e-01
1.636220000000000100e+01	2.959999999999999900e-01	4.495000000000000100e-01	3.455827236175537100e-01	3.510675430297851600e-01
1.635859999999999900e+01	2.958000000000000100e-01	4.495000000000000100e-01	3.453259468078613300e-01	3.509955406188964800e-01
1.635490000000000100e+01	2.959999999999999900e-01	4.495000000000000100e-01	3.455748558044433600e-01	3.509931564331054700e-01
1.635119999999999900e+01	2.958000000000000100e-01	4.495000000000000100e-01	3.452773094177246100e-01	3.507475852966308600e-01
1.634760000000000000e+01	2.959999999999999900e-01	4.495000000000000100e-01	3.455154895782470700e-01	3.509335517883300800e-01
1.634390000000000100e+01	2.957000000000000200e-01	4.494000000000000200e-01	3.451592922210693400e-01	3.508253097534179700e-01
1.634029999999999900e+01	2.958000000000000100e-01	4.494000000000000200e-01	3.452916145324707000e-01	3.506894111633300800e-01
1.633660000000000100e+01	2.958000000000000100e-01	4.494000000000000200e-01	3.452830314636230500e-01	3.506512641906738300e-01
1.633289999999999900e+01	2.959000000000000000e-01	4.494000000000000200e-01	3.453915119171142600e-01	3.508181571960449200e-01
1.632920000000000000e+01	2.958000000000000100e-01	4.494000000000000200e-01	3.452787399291992200e-01	3.510088920593261700e-01
1.632560000000000100e+01	2.959000000000000000e-01	4.494000000000000200e-01	3.453738689422607400e-01	3.508205413818359400e-01
1.632199999999999900e+01	2.959000000000000000e-01	4.492999999999999800e-01	3.453478813171386700e-01	3.509120941162109400e-01
1.631830000000000100e+01	2.960999999999999700e-01	4.494000000000000200e-01	3.456243276596069300e-01	3.509073257446289100e-01
1.631459999999999900e+01	2.960999999999999700e-01	4.492999999999999800e-01	3.455921411514282200e-01	3.506841659545898400e-01
1.631090000000000000e+01	2.959999999999999900e-01	4.492999999999999800e-01	3.454666137695312500e-01	3.510169982910156300e-01
1.630730000000000100e+01	2.959000000000000000e-01	4.492999999999999800e-01	3.453447818756103500e-01	3.510437011718750000e-01
1.630369999999999900e+01	2.962000000000000200e-01	4.492999999999999800e-01	3.457008600234985400e-01	3.509497642517089800e-01
1.630010000000000000e+01	2.960999999999999700e-01	4.491999999999999900e-01	3.455920219421386700e-01	3.506083488464355500e-01
1.629629999999999900e+01	2.960999999999999700e-01	4.491999999999999900e-01	3.455566167831420900e-01	3.505702018737793000e-01
1.629270000000000000e+01	2.959000000000000000e-01	4.491999999999999900e-01	3.453292846679687500e-01	3.506255149841308600e-01
1.628900000000000100e+01	2.959999999999999900e-01	4.491999999999999900e-01	3.454521894454956100e-01	3.508863449096679700e-01
1.628539999999999900e+01	2.959999999999999900e-01	4.491999999999999900e-01	3.454519510269165000e-01	3.507289886474609400e-01
1.628180000000000000e+01	2.959000000000000000e-01	4.491999999999999900e-01	3.453255891799926800e-01	3.508462905883789100e-01
1.627809999999999800e+01	2.959999999999999900e-01	4.491999999999999900e-01	3.453879356384277300e-01	3.508329391479492200e-01
1.627440000000000000e+01	2.959999999999999900e-01	4.491999999999999900e-01	3.454054594039917000e-01	3.507428169250488300e-01
1.627080000000000100e+01	2.959000000000000000e-01	4.491999999999999900e-01	3.452837467193603500e-01	3.508882522583007800e-01
1.626709999999999900e+01	2.960999999999999700e-01	4.491000000000000000e-01	3.455358743667602500e-01	3.506426811218261700e-01
1.626350000000000100e+01	2.958000000000000100e-01	4.491000000000000000e-01	3.451515436172485400e-01	3.506789207458496100e-01
1.625979999999999800e+01	2.959000000000000000e-01	4.491000000000000000e-01	3.452750444412231400e-01	3.507986068725585900e-01
1.625610000000000000e+01	2.958000000000000100e-01	4.491000000000000000e-01	3.451145887374877900e-01	3.508048057556152300e-01
1.625250000000000100e+01	2.959000000000000000e-01	4.491000000000000000e-01	3.452609777450561500e-01	3.509917259216308600e-01
1.624879999999999900e+01	2.962000000000000200e-01	4.491000000000000000e-01	3.455710411071777300e-01	3.509030342102050800e-01
1.624520000000000100e+01	2.962000000000000200e-01	4.491000000000000000e-01	3.456150293350219700e-01	3.511567115783691400e-01
1.624149999999999800e+01	2.960999999999999700e-01	4.490000000000000100e-01	3.454456329345703100e-01	3.509278297424316400e-01
1.623790000000000000e+01	2.959000000000000000e-01	4.490000000000000100e-01	3.451952934265136700e-01	3.509073257446289100e-01
1.623420000000000100e+01	2.962000000000000200e-01	4.491000000000000000e-01	3.455876111984252900e-01	3.510432243347168000e-01
1.623059999999999900e+01	2.962000000000000200e-01	4.490000000000000100e-01	3.455713987350463900e-01	3.509650230407714800e-01
1.622690000000000100e+01	2.962000000000000200e-01	4.490000000000000100e-01	3.455731868743896500e-01	3.508586883544921900e-01
1.622319999999999900e+01	2.959999999999999900e-01	4.490000000000000100e-01	3.453366756439209000e-01	3.507871627807617200e-01
1.621960000000000000e+01	2.958000000000000100e-01	4.490000000000000100e-01	3.450738191604614300e-01	3.509531021118164100e-01
1.621590000000000100e+01	2.959000000000000000e-01	4.490000000000000100e-01	3.451884984970092800e-01	3.508801460266113300e-01
1.621229999999999900e+01	2.959999999999999900e-01	4.489000000000000200e-01	3.452966213226318400e-01	3.508663177490234400e-01
1.620870000000000000e+01	2.960999999999999700e-01	4.489000000000000200e-01	3.454254865646362300e-01	3.508610725402832000e-01
1.620489999999999900e+01	2.962000000000000200e-01	4.489000000000000200e-01	3.454930782318115200e-01	3.507385253906250000e-01
1.620130000000000000e+01	2.959000000000000000e-01	4.489000000000000200e-01	3.451299667358398400e-01	3.507232666015625000e-01
1.619770000000000100e+01	2.962000000000000200e-01	4.489000000000000200e-01	3.454822301864624000e-01	3.506212234497070300e-01
1.619399999999999900e+01	2.962000000000000200e-01	4.487999999999999800e-01	3.455027341842651400e-01	3.507270812988281300e-01
1.619040000000000000e+01	2.962000000000000200e-01	4.487999999999999800e-01	3.454803228378295900e-01	3.508229255676269500e-01
1.618669999999999800e+01	2.962000000000000200e-01	4.487999999999999800e-01	3.454786539077758800e-01	3.507571220397949200e-01
1.618300000000000000e+01	2.960999999999999700e-01	4.487999999999999800e-01	3.453915119171142600e-01	3.510513305664062500e-01
1.617940000000000100e+01	2.963000000000000100e-01	4.487999999999999800e-01	3.455579280853271500e-01	3.507680892944335900e-01
1.617569999999999900e+01	2.962000000000000200e-01	4.487999999999999800e-01	3.454227447509765600e-01	3.510370254516601600e-01
1.617210000000000000e+01	2.960999999999999700e-01	4.486999999999999900e-01	3.453419208526611300e-01	3.508272171020507800e-01
1.616850000000000200e+01	2.963000000000000100e-01	4.487999999999999800e-01	3.455561399459838900e-01	3.509287834167480500e-01
1.616489999999999900e+01	2.964000000000000000e-01	4.486999999999999900e-01	3.456810712814331100e-01	3.508381843566894500e-01
1.616120000000000100e+01	2.963000000000000100e-01	4.486999999999999900e-01	3.455539941787719700e-01	3.509049415588378900e-01
1.615759999999999900e+01	2.963000000000000100e-01	4.486999999999999900e-01	3.455549478530883800e-01	3.508329391479492200e-01
1.615390000000000000e+01	2.960999999999999700e-01	4.486999999999999900e-01	3.452955484390258800e-01	3.509087562561035200e-01
1.615030000000000100e+01	2.964000000000000000e-01	4.486999999999999900e-01	3.456321954727172900e-01	3.508310317993164100e-01
1.614669999999999900e+01	2.960999999999999700e-01	4.486999999999999900e-01	3.452738523483276400e-01	3.507180213928222700e-01
1.614300000000000100e+01	2.963000000000000100e-01	4.486000000000000000e-01	3.455257415771484400e-01	3.507685661315918000e-01
1.613929999999999900e+01	2.962000000000000200e-01	4.486000000000000000e-01	3.453725576400756800e-01	3.507637977600097700e-01
1.613570000000000000e+01	2.960999999999999700e-01	4.486000000000000000e-01	3.452420234680175800e-01	3.507418632507324200e-01
1.613210000000000100e+01	2.960999999999999700e-01	4.486000000000000000e-01	3.452301025390625000e-01	3.509974479675293000e-01
1.612839999999999900e+01	2.962000000000000200e-01	4.486000000000000000e-01	3.453744649887085000e-01	3.508486747741699200e-01
1.612480000000000000e+01	2.962000000000000200e-01	4.486000000000000000e-01	3.453453779220581100e-01	3.507757186889648400e-01
1.612120000000000200e+01	2.960999999999999700e-01	4.486000000000000000e-01	3.452110290527343800e-01	3.507456779479980500e-01
1.611750000000000000e+01	2.963000000000000100e-01	4.485000000000000100e-01	3.454245328903198200e-01	3.505797386169433600e-01
1.611390000000000100e+01	2.963000000000000100e-01	4.485000000000000100e-01	3.454566001892089800e-01	3.506312370300293000e-01
1.611019999999999900e+01	2.964000000000000000e-01	4.485000000000000100e-01	3.455623388290405300e-01	3.507289886474609400e-01
1.610660000000000000e+01	2.962000000000000200e-01	4.485000000000000100e-01	3.453123569488525400e-01	3.505654335021972700e-01
1.610300000000000200e+01	2.959999999999999900e-01	4.485000000000000100e-01	3.450895547866821300e-01	3.507947921752929700e-01
1.609929999999999900e+01	2.964000000000000000e-01	4.485000000000000100e-01	3.454842567443847700e-01	3.508906364440918000e-01
1.609570000000000100e+01	2.963000000000000100e-01	4.485000000000000100e-01	3.454262018203735400e-01	3.507537841796875000e-01
1.609199999999999900e+01	2.963000000000000100e-01	4.485000000000000100e-01	3.453828096389770500e-01	3.508753776550293000e-01
1.608840000000000000e+01	2.963000000000000100e-01	4.484000000000000200e-01	3.453687429428100600e-01	3.505024909973144500e-01
1.608480000000000100e+01	2.963000000000000100e-01	4.485000000000000100e-01	3.454028367996215800e-01	3.508186340332031300e-01
1.608119999999999900e+01	2.964000000000000000e-01	4.484000000000000200e-01	3.455132246017456100e-01	3.506636619567871100e-01
1.607750000000000100e+01	2.964000000000000000e-01	4.484000000000000200e-01	3.455001115798950200e-01	3.508558273315429700e-01
1.607389999999999800e+01	2.960999999999999700e-01	4.484000000000000200e-01	3.451564311981201200e-01	3.508644104003906300e-01
1.607020000000000000e+01	2.963000000000000100e-01	4.484000000000000200e-01	3.453379869461059600e-01	3.508892059326171900e-01
1.606660000000000100e+01	2.964000000000000000e-01	4.484000000000000200e-01	3.454923629760742200e-01	3.506236076354980500e-01
1.606289999999999900e+01	2.964000000000000000e-01	4.484000000000000200e-01	3.454393148422241200e-01	3.506765365600585900e-01
1.605930000000000000e+01	2.963000000000000100e-01	4.484000000000000200e-01	3.453556299209594700e-01	3.506779670715332000e-01
1.605559999999999800e+01	2.964000000000000000e-01	4.484000000000000200e-01	3.454602956771850600e-01	3.507509231567382800e-01
1.605200000000000000e+01	2.963000000000000100e-01	4.482999999999999800e-01	3.453249931335449200e-01	3.504176139831543000e-01
1.604840000000000100e+01	2.963000000000000100e-01	4.482999999999999800e-01	3.453176021575927700e-01	3.504939079284668000e-01
1.604469999999999900e+01	2.964999999999999900e-01	4.482999999999999800e-01	3.455344438552856400e-01	3.507242202758789100e-01
1.604110000000000000e+01	2.964999999999999900e-01	4.482999999999999800e-01	3.455049991607666000e-01	3.506217002868652300e-01
1.603740000000000200e+01	2.963000000000000100e-01	4.482999999999999800e-01	3.453066349029541000e-01	3.506751060485839800e-01
1.603379999999999900e+01	2.964999999999999900e-01	4.481999999999999900e-01	3.455033302307128900e-01	3.507380485534668000e-01
1.603020000000000100e+01	2.964999999999999900e-01	4.481999999999999900e-01	3.455260992050170900e-01	3.505620956420898400e-01
1.602649999999999900e+01	2.963000000000000100e-01	4.481999999999999900e-01	3.452448844909668000e-01	3.505463600158691400e-01
1.602290000000000000e+01	2.964999999999999900e-01	4.481999999999999900e-01	3.454819917678833000e-01	3.507671356201171900e-01
1.601930000000000100e+01	2.964000000000000000e-01	4.481999999999999900e-01	3.453762531280517600e-01	3.508605957031250000e-01
1.601559999999999900e+01	2.964999999999999900e-01	4.481999999999999900e-01	3.454959392547607400e-01	3.508577346801757800e-01
1.601200000000000000e+01	2.964000000000000000e-01	4.481999999999999900e-01	3.453584909439086900e-01	3.508806228637695300e-01
1.600840000000000200e+01	2.967000000000000200e-01	4.481999999999999900e-01	3.456931114196777300e-01	3.508419990539550800e-01
1.600470000000000000e+01	2.967000000000000200e-01	4.481999999999999900e-01	3.457318544387817400e-01	3.505859375000000000e-01
1.600100000000000100e+01	2.964999999999999900e-01	4.481000000000000000e-01	3.454531431198120100e-01	3.508477210998535200e-01
1.599740000000000100e+01	2.964999999999999900e-01	4.481000000000000000e-01	3.454067707061767600e-01	3.504071235656738300e-01
1.599370000000000000e+01	2.963000000000000100e-01	4.481000000000000000e-01	3.452160358428955100e-01	3.507704734802246100e-01
1.599010000000000000e+01	2.963000000000000100e-01	4.481000000000000000e-01	3.451807498931884800e-01	3.506379127502441400e-01
1.598640000000000000e+01	2.964000000000000000e-01	4.481000000000000000e-01	3.452738523483276400e-01	3.507552146911621100e-01
1.598279999999999900e+01	2.967000000000000200e-01	4.481000000000000000e-01	3.456717729568481400e-01	3.506598472595214800e-01
1.597910000000000100e+01	2.965999999999999700e-01	4.480000000000000100e-01	3.455269336700439500e-01	3.506679534912109400e-01
1.597550000000000000e+01	2.969000000000000000e-01	4.480000000000000100e-01	3.458846807479858400e-01	3.506822586059570300e-01
1.597180000000000000e+01	2.964999999999999900e-01	4.480000000000000100e-01	3.453849554061889600e-01	3.507409095764160200e-01
1.596820000000000000e+01	2.964000000000000000e-01	4.480000000000000100e-01	3.452788591384887700e-01	3.507466316223144500e-01
1.596460000000000100e+01	2.962000000000000200e-01	4.480000000000000100e-01	3.450618982315063500e-01	3.506836891174316400e-01
1.596100000000000000e+01	2.964999999999999900e-01	4.480000000000000100e-01	3.453636169433593800e-01	3.506197929382324200e-01
1.595730000000000000e+01	2.967000000000000200e-01	4.480000000000000100e-01	3.456305265426635700e-01	3.506708145141601600e-01
1.595370000000000000e+01	2.963000000000000100e-01	4.479000000000000200e-01	3.451199531555175800e-01	3.505039215087890600e-01
1.594999999999999900e+01	2.964999999999999900e-01	4.479000000000000200e-01	3.453292846679687500e-01	3.506674766540527300e-01
1.594640000000000100e+01	2.968000000000000100e-01	4.479000000000000200e-01	3.456931114196777300e-01	3.507437705993652300e-01
1.594280000000000000e+01	2.967000000000000200e-01	4.479000000000000200e-01	3.456008434295654300e-01	3.507676124572753900e-01
1.593910000000000000e+01	2.964999999999999900e-01	4.479000000000000200e-01	3.453110456466674800e-01	3.506560325622558600e-01
1.593549999999999900e+01	2.965999999999999700e-01	4.479000000000000200e-01	3.454164266586303700e-01	3.506379127502441400e-01
1.593180000000000100e+01	2.967000000000000200e-01	4.479000000000000200e-01	3.455649614334106400e-01	3.506627082824707000e-01
1.592820000000000000e+01	2.967000000000000200e-01	4.479000000000000200e-01	3.455643653869628900e-01	3.507776260375976600e-01
1.592460000000000000e+01	2.965999999999999700e-01	4.477999999999999800e-01	3.453927040100097700e-01	3.503975868225097700e-01
1.592090000000000000e+01	2.964999999999999900e-01	4.477999999999999800e-01	3.452714681625366200e-01	3.505325317382812500e-01
1.591719999999999900e+01	2.964999999999999900e-01	4.477999999999999800e-01	3.452596664428710900e-01	3.506312370300293000e-01
1.591360000000000100e+01	2.967000000000000200e-01	4.477999999999999800e-01	3.455452919006347700e-01	3.505716323852539100e-01
1.590990000000000000e+01	2.967000000000000200e-01	4.477999999999999800e-01	3.455091714859008800e-01	3.505849838256835900e-01
1.590630000000000000e+01	2.964999999999999900e-01	4.477999999999999800e-01	3.452661037445068400e-01	3.507456779479980500e-01
1.590260000000000000e+01	2.969999999999999900e-01	4.477999999999999800e-01	3.458487987518310500e-01	3.507013320922851600e-01
1.589889999999999900e+01	2.964000000000000000e-01	4.477999999999999800e-01	3.450988531112670900e-01	3.506927490234375000e-01
1.589530000000000100e+01	2.965999999999999700e-01	4.476999999999999900e-01	3.453699350357055700e-01	3.504905700683593800e-01
1.589170000000000000e+01	2.965999999999999700e-01	4.476999999999999900e-01	3.453370332717895500e-01	3.506865501403808600e-01
1.588800000000000000e+01	2.965999999999999700e-01	4.476999999999999900e-01	3.453603982925415000e-01	3.504924774169921900e-01
1.588430000000000000e+01	2.964999999999999900e-01	4.476999999999999900e-01	3.451843261718750000e-01	3.507976531982421900e-01
1.588069999999999900e+01	2.964999999999999900e-01	4.476999999999999900e-01	3.452219963073730500e-01	3.504238128662109400e-01
1.587700000000000100e+01	2.965999999999999700e-01	4.476999999999999900e-01	3.453218936920166000e-01	3.506078720092773400e-01
1.587340000000000000e+01	2.969000000000000000e-01	4.476999999999999900e-01	3.456697463989257800e-01	3.508982658386230500e-01
1.586980000000000000e+01	2.965999999999999700e-01	4.476999999999999900e-01	3.453418016433715800e-01	3.504686355590820300e-01
1.586609999999999900e+01	2.968000000000000100e-01	4.476000000000000000e-01	3.455214500427246100e-01	3.505449295043945300e-01
1.586250000000000100e+01	2.969999999999999900e-01	4.476000000000000000e-01	3.457651138305664100e-01	3.506231307983398400e-01
1.585890000000000000e+01	2.968000000000000100e-01	4.476000000000000000e-01	3.455284833908081100e-01	3.505558967590332000e-01
1.585520000000000000e+01	2.964999999999999900e-01	4.476000000000000000e-01	3.451347351074218800e-01	3.506722450256347700e-01
1.585150000000000000e+01	2.967000000000000200e-01	4.476000000000000000e-01	3.454307317733764600e-01	3.505687713623046900e-01
1.584789999999999900e+01	2.968000000000000100e-01	4.475000000000000100e-01	3.454992771148681600e-01	3.505434989929199200e-01
1.584420000000000100e+01	2.965999999999999700e-01	4.475000000000000100e-01	3.452411890029907200e-01	3.506669998168945300e-01
1.584060000000000000e+01	2.967000000000000200e-01	4.475000000000000100e-01	3.453629016876220700e-01	3.507175445556640600e-01
1.583690000000000000e+01	2.964999999999999900e-01	4.475000000000000100e-01	3.451243638992309600e-01	3.506250381469726600e-01
1.583329999999999900e+01	2.969999999999999900e-01	4.475000000000000100e-01	3.457046747207641600e-01	3.505558967590332000e-01
1.582970000000000100e+01	2.967000000000000200e-01	4.475000000000000100e-01	3.453631401062011700e-01	3.503818511962890600e-01
1.582600000000000100e+01	2.964999999999999900e-01	4.475000000000000100e-01	3.451063632965087900e-01	3.505187034606933600e-01
1.582240000000000000e+01	2.968000000000000100e-01	4.475000000000000100e-01	3.454530239105224600e-01	3.503775596618652300e-01
1.581870000000000000e+01	2.968000000000000100e-01	4.474000000000000200e-01	3.454524278640747100e-01	3.504934310913085900e-01
1.581509999999999900e+01	2.964999999999999900e-01	4.474000000000000200e-01	3.450815677642822300e-01	3.504600524902343800e-01
1.581150000000000100e+01	2.968000000000000100e-01	4.474000000000000200e-01	3.454079627990722700e-01	3.505344390869140600e-01
1.580790000000000000e+01	2.969000000000000000e-01	4.474000000000000200e-01	3.455103635787963900e-01	3.505806922912597700e-01
1.580410000000000000e+01	2.969999999999999900e-01	4.474000000000000200e-01	3.456195592880249000e-01	3.506708145141601600e-01
1.580050000000000000e+01	2.965999999999999700e-01	4.474000000000000200e-01	3.451833724975585900e-01	3.506307601928710900e-01
1.579690000000000100e+01	2.968000000000000100e-01	4.474000000000000200e-01	3.453909158706665000e-01	3.504915237426757800e-01
1.579320000000000100e+01	2.968000000000000100e-01	4.472999999999999800e-01	3.454051017761230500e-01	3.501029014587402300e-01
1.578960000000000000e+01	2.965999999999999700e-01	4.474000000000000200e-01	3.451128005981445300e-01	3.504133224487304700e-01
1.578590000000000000e+01	2.968000000000000100e-01	4.472999999999999800e-01	3.453828096389770500e-01	3.504500389099121100e-01
1.578220000000000000e+01	2.969999999999999900e-01	4.472999999999999800e-01	3.456053733825683600e-01	3.504562377929687500e-01
1.577849999999999900e+01	2.965999999999999700e-01	4.472999999999999800e-01	3.450976610183715800e-01	3.507165908813476600e-01
1.577490000000000100e+01	2.969999999999999900e-01	4.472999999999999800e-01	3.455803394317627000e-01	3.505454063415527300e-01
1.577130000000000000e+01	2.969000000000000000e-01	4.472999999999999800e-01	3.454852104187011700e-01	3.507070541381835900e-01
1.576760000000000000e+01	2.967000000000000200e-01	4.472999999999999800e-01	3.452007770538330100e-01	3.505735397338867200e-01
1.576390000000000000e+01	2.969000000000000000e-01	4.472999999999999800e-01	3.454601764678955100e-01	3.505387306213378900e-01
1.576030000000000100e+01	2.969999999999999900e-01	4.472999999999999800e-01	3.455731868743896500e-01	3.505167961120605500e-01
1.575670000000000000e+01	2.968000000000000100e-01	4.471999999999999900e-01	3.453249931335449200e-01	3.505802154541015600e-01
1.575300000000000000e+01	2.969000000000000000e-01	4.471999999999999900e-01	3.454493284225463900e-01	3.508048057556152300e-01
1.574930000000000000e+01	2.967000000000000200e-01	4.471999999999999900e-01	3.451966047286987300e-01	3.505263328552246100e-01
1.574560000000000000e+01	2.969999999999999900e-01	4.471999999999999900e-01	3.455096483230590800e-01	3.504681587219238300e-01
1.574200000000000100e+01	2.968000000000000100e-01	4.471000000000000000e-01	3.452730178833007800e-01	3.505687713623046900e-01
1.573840000000000000e+01	2.969999999999999900e-01	4.471000000000000000e-01	3.455216884613037100e-01	3.504276275634765600e-01
1.573470000000000000e+01	2.972000000000000200e-01	4.471000000000000000e-01	3.457589149475097700e-01	3.506326675415039100e-01
1.573100000000000000e+01	2.969999999999999900e-01	4.471000000000000000e-01	3.454948663711547900e-01	3.504734039306640600e-01
1.572739999999999900e+01	2.965999999999999700e-01	4.471000000000000000e-01	3.450161218643188500e-01	3.504395484924316400e-01
1.572369999999999900e+01	2.968000000000000100e-01	4.471000000000000000e-01	3.452504873275756800e-01	3.505458831787109400e-01
1.572010000000000000e+01	2.969000000000000000e-01	4.471000000000000000e-01	3.453606367111206100e-01	3.503136634826660200e-01
1.571650000000000000e+01	2.970999999999999800e-01	4.471000000000000000e-01	3.455779552459716800e-01	3.506388664245605500e-01
1.571270000000000000e+01	2.968000000000000100e-01	4.470000000000000100e-01	3.452271223068237300e-01	3.503656387329101600e-01
1.570909999999999900e+01	2.969999999999999900e-01	4.471000000000000000e-01	3.454577922821044900e-01	3.504924774169921900e-01
1.570550000000000100e+01	2.969000000000000000e-01	4.470000000000000100e-01	3.453346490859985400e-01	3.507838249206543000e-01
1.570180000000000000e+01	2.969999999999999900e-01	4.470000000000000100e-01	3.454399108886718800e-01	3.502082824707031300e-01
1.569810000000000000e+01	2.970999999999999800e-01	4.470000000000000100e-01	3.455590009689331100e-01	3.505229949951171900e-01
1.569440000000000000e+01	2.970999999999999800e-01	4.470000000000000100e-01	3.455451726913452100e-01	3.505406379699707000e-01
1.569079999999999900e+01	2.970999999999999800e-01	4.470000000000000100e-01	3.455407619476318400e-01	3.504562377929687500e-01
1.568720000000000100e+01	2.969999999999999900e-01	4.470000000000000100e-01	3.454006910324096700e-01	3.505558967590332000e-01
1.568350000000000000e+01	2.968000000000000100e-01	4.470000000000000100e-01	3.451436758041381800e-01	3.504738807678222700e-01
1.567990000000000000e+01	2.969999999999999900e-01	4.469000000000000200e-01	3.453792333602905300e-01	3.502902984619140600e-01
1.567620000000000000e+01	2.968000000000000100e-01	4.470000000000000100e-01	3.451650142669677700e-01	3.504796028137207000e-01
1.567249999999999900e+01	2.969000000000000000e-01	4.469000000000000200e-01	3.452652692794799800e-01	3.503136634826660200e-01
1.566890000000000100e+01	2.969999999999999900e-01	4.469000000000000200e-01	3.453576564788818400e-01	3.505697250366210900e-01
1.566520000000000000e+01	2.969000000000000000e-01	4.469000000000000200e-01	3.452777862548828100e-01	3.503580093383789100e-01
1.566160000000000000e+01	2.973000000000000100e-01	4.469000000000000200e-01	3.457193374633789100e-01	3.505363464355468800e-01
1.565799999999999900e+01	2.969999999999999900e-01	4.469000000000000200e-01	3.453397750854492200e-01	3.502817153930664100e-01
1.565429999999999900e+01	2.969999999999999900e-01	4.467999999999999700e-01	3.453418016433715800e-01	3.504538536071777300e-01
1.565070000000000100e+01	2.969999999999999900e-01	4.467999999999999700e-01	3.453282117843627900e-01	3.503694534301757800e-01
1.564710000000000000e+01	2.970999999999999800e-01	4.467999999999999700e-01	3.454250097274780300e-01	3.502278327941894500e-01
1.564340000000000000e+01	2.969000000000000000e-01	4.467999999999999700e-01	3.451734781265258800e-01	3.504710197448730500e-01
1.563979999999999900e+01	2.970999999999999800e-01	4.467999999999999700e-01	3.454440832138061500e-01	3.504014015197753900e-01
